supplier_id,supplier_name,region,country,contact_email,contract_start,contract_end,on_time_delivery_rate,quality_score,total_orders_supplied,contract_end_year,contract_end_month,contract_end_day,contract_end_weekday
308,2603,4,2776,4067,2018-05-10,2025-03-30,1.0,0.7272727272727266,0.07635658914728682,2025,3,30,6
308,5309,3,410,8346,2019-04-21,2024-07-22,1.0,0.8181818181818175,0.5302325581395348,2024,7,22,0
0,2603,0,2671,414,2020-05-10,2026-01-12,0.09090909090909083,0.9999999999999991,0.03139534883720932,2026,1,12,0
155,4558,4,4098,5954,2020-12-05,2025-04-23,0.0,0.0,0.7996124031007752,2025,4,23,2
2751,3786,1,2900,2753,2018-05-10,2024-05-01,0.2727272727272725,0.9999999999999991,0.0732558139534884,2024,5,1,2
1727,2603,4,2776,111,2020-05-05,2022-04-02,0.545454545454545,0.9999999999999991,0.07131782945736437,2022,4,2,5
2751,2603,4,2776,2946,2019-07-03,2022-12-01,0.545454545454545,0.3636363636363642,0.8837209302325582,2022,12,1,3
2410,8848,2,7923,4306,2018-07-22,2025-03-25,0.45454545454545414,0.7272727272727266,0.07248062015503876,2025,3,25,1
2751,137,0,2776,5907,2018-12-08,2024-01-09,0.3636363636363633,0.9999999999999991,0.9965116279069768,2024,1,9,1
3360,3119,0,606,2753,2018-07-10,2023-08-16,0.0,0.8181818181818175,0.5313953488372094,2023,8,16,2
3525,2603,4,1551,2753,2018-05-10,2022-06-04,0.545454545454545,0.6363636363636358,0.3810077519379845,2022,6,4,5
2609,4376,3,290,2753,2020-07-03,2023-05-08,0.8181818181818183,0.8181818181818175,0.2717054263565892,2023,5,8,0
7124,270,1,4354,0,2020-03-13,2023-12-01,1.0,0.0,0.06821705426356589,2023,12,1,4
2751,450,1,3978,7431,2019-11-17,2026-01-12,1.0,0.0,0.31279069767441864,2026,1,12,0
6344,2603,3,590,5353,2021-07-22,2023-06-03,1.0,0.545454545454545,0.037209302325581395,2023,6,3,5
914,4127,1,2776,4664,2020-11-05,2024-10-20,0.3636363636363633,0.09090909090909083,0.9554263565891474,2024,10,20,6
4570,8348,2,2776,6293,2020-11-15,2021-12-01,0.0,0.0,0.17713178294573645,2021,12,1,2
2751,1105,4,8825,6163,2019-07-12,2023-05-20,1.0,0.9999999999999991,0.2934108527131783,2023,5,20,5
3340,2603,4,6015,273,2021-06-18,2023-03-05,0.6363636363636367,0.9999999999999991,0.16860465116279072,2023,3,5,6
4799,41,4,0,2935,2020-03-12,2026-01-12,0.9090909090909083,0.9999999999999991,0.10000000000000003,2026,1,12,0
2751,8712,4,5157,8849,2018-05-10,2021-12-01,0.0,0.09090909090909083,0.03294573643410853,2021,12,1,2
2751,5380,3,3942,5430,2018-05-10,2025-06-18,0.0,0.6363636363636358,0.9988372093023257,2025,6,18,2
828,5309,2,2776,863,2019-07-09,2024-01-07,0.545454545454545,0.545454545454545,0.15775193798449616,2024,1,7,6
4570,2042,4,2776,8150,2019-12-10,2022-08-30,0.0,0.545454545454545,0.6127906976744186,2022,8,30,1
6969,1250,2,2102,2753,2020-01-04,2024-09-21,0.8181818181818183,0.6363636363636358,0.48604651162790696,2024,9,21,5
6836,5291,4,7311,5453,2020-02-03,2023-05-24,1.0,0.9999999999999991,0.5259689922480619,2023,5,24,2
3778,2603,2,2776,6323,2018-08-10,2024-03-21,1.0,0.9090909090909092,0.18604651162790697,2024,3,21,3
7974,2603,4,7473,2753,2021-06-08,2023-12-05,0.545454545454545,0.0,0.29457364341085274,2023,12,5,1
579,8778,1,2335,2753,2020-02-03,2026-01-12,1.0,0.9090909090909092,0.7782945736434108,2026,1,12,0
3234,0,2,564,8038,2018-07-10,2026-01-12,0.09090909090909083,0.09090909090909083,0.34689922480620156,2026,1,12,0
6933,310,0,2776,2456,2020-01-30,2024-03-01,0.2727272727272725,0.7272727272727266,0.16201550387596902,2024,3,1,4
1233,2603,3,253,5558,2021-07-22,2022-04-12,0.0,0.9999999999999991,0.35426356589147284,2022,4,12,1
2751,4067,2,2776,674,2018-05-10,2025-07-01,0.7272727272727266,0.3636363636363642,0.3953488372093023,2025,7,1,1
2750,8938,4,8210,273,2018-07-22,2025-11-24,0.545454545454545,0.6363636363636358,0.6089147286821706,2025,11,24,0
8059,1063,1,8149,2753,2021-01-21,2023-11-12,0.0,0.545454545454545,0.21162790697674422,2023,11,12,6
5562,3082,4,347,8892,2019-12-12,2022-07-14,1.0,0.09090909090909083,0.27635658914728684,2022,7,14,3
8751,7148,3,1522,230,2018-07-04,2021-12-01,0.0,0.8181818181818175,0.4414728682170543,2021,12,1,2
4755,8314,0,6109,7301,2021-07-22,2022-06-08,1.0,0.2727272727272725,0.6104651162790697,2022,6,8,2
5562,1250,1,5269,273,2021-05-21,2023-07-22,0.3636363636363633,0.45454545454545414,0.3713178294573643,2023,7,22,5
308,2603,2,2776,2753,2019-09-21,2024-09-01,0.0,0.6363636363636358,0.6093023255813954,2024,9,1,6
2751,271,1,84,449,2018-11-12,2022-03-09,1.0,0.8181818181818175,0.8496124031007752,2022,3,9,2
2053,271,2,7752,8441,2019-12-08,2024-01-18,1.0,0.3636363636363642,0.6112403100775194,2024,1,18,3
7491,2603,1,195,3470,2021-02-05,2026-01-12,0.9090909090909083,0.545454545454545,0.37093023255813956,2026,1,12,0
3783,1680,3,2776,273,2019-02-22,2023-01-12,0.9090909090909083,0.3636363636363642,0.0798449612403101,2023,1,12,3
2342,2808,0,1087,925,2018-06-22,2025-03-03,0.545454545454545,0.9999999999999991,0.6306201550387598,2025,3,3,0
8496,2180,2,6917,4231,2018-09-17,2023-08-21,1.0,0.9999999999999991,0.9965116279069768,2023,8,21,0
308,4345,1,2776,273,2018-09-30,2024-09-20,1.0,0.0,0.15000000000000002,2024,9,20,4
2751,3781,3,2106,4032,2019-09-14,2023-09-21,0.0,0.3636363636363642,1.0,2023,9,21,3
2751,6166,0,2776,6221,2020-08-02,2023-05-15,1.0,0.9999999999999991,0.1325581395348837,2023,5,15,0
5072,2603,3,2005,8675,2018-11-17,2026-01-12,1.0,0.0,0.0,2026,1,12,0
308,1126,4,1178,2753,2019-12-01,2024-04-14,0.09090909090909083,0.9999999999999991,0.558139534883721,2024,4,14,6
7444,19,2,1173,0,2019-08-01,2023-12-30,0.09090909090909083,0.7272727272727266,0.0,2023,12,30,5
0,6172,4,5530,6554,2021-01-01,2023-12-10,0.0,0.3636363636363642,0.16860465116279072,2023,12,10,6
308,7594,1,0,3277,2020-05-22,2026-01-12,0.545454545454545,0.545454545454545,0.6100775193798449,2026,1,12,0
0,2119,4,2413,3224,2019-07-05,2025-01-20,0.09090909090909083,0.9090909090909092,0.13410852713178295,2025,1,20,0
257,7068,1,2776,1562,2018-06-14,2024-12-22,0.545454545454545,0.3636363636363642,0.1410852713178295,2024,12,22,6
8361,2425,0,2776,7993,2019-08-30,2024-03-25,0.09090909090909083,0.45454545454545414,0.5046511627906978,2024,3,25,0
3731,2603,4,2776,5445,2020-02-06,2025-06-30,1.0,0.7272727272727266,0.3996124031007752,2025,6,30,0
2751,6997,1,2776,922,2018-07-12,2024-06-27,0.3636363636363633,0.6363636363636358,0.0,2024,6,27,3
7244,2761,1,6689,686,2018-12-10,2024-12-05,1.0,0.45454545454545414,0.3372093023255814,2024,12,5,3
2982,2603,1,3939,2753,2019-07-14,2022-07-30,0.545454545454545,0.6363636363636358,0.056976744186046535,2022,7,30,5
8625,973,1,547,5336,2018-05-10,2026-01-12,0.09090909090909083,0.7272727272727266,0.16821705426356592,2026,1,12,0
8949,2604,0,2776,9020,2020-06-20,2024-12-18,0.3636363636363633,0.9999999999999991,0.998062015503876,2024,12,18,2
7994,3462,4,6279,6338,2019-11-18,2021-12-07,0.2727272727272725,0.7272727272727266,0.16666666666666669,2021,12,7,1
2406,6100,1,291,5579,2018-12-20,2022-05-29,1.0,0.45454545454545414,0.09573643410852717,2022,5,29,6
3444,5917,0,6913,2219,2020-02-25,2022-12-22,0.0,0.2727272727272725,0.8705426356589148,2022,12,22,3
2751,6616,0,4078,2753,2018-08-10,2026-01-03,0.0,0.545454545454545,0.1414728682170543,2026,1,3,5
308,1405,0,16,92,2021-01-20,2026-01-12,0.2727272727272725,0.9999999999999991,0.9558139534883721,2026,1,12,0
5023,8264,0,0,7994,2018-05-10,2024-02-18,1.0,0.9090909090909092,0.17635658914728686,2024,2,18,6
4826,3271,4,2776,4740,2021-05-05,2025-07-22,0.545454545454545,0.9090909090909092,0.892248062015504,2025,7,22,1
7935,4447,1,5157,273,2019-12-11,2023-11-29,1.0,0.3636363636363642,0.5093023255813953,2023,11,29,2
5553,2368,0,885,7740,2018-07-27,2026-01-12,1.0,0.9999999999999991,0.0,2026,1,12,0
2158,271,2,8399,0,2018-05-10,2022-05-05,0.8181818181818183,0.9999999999999991,0.6627906976744187,2022,5,5,3
685,2602,1,1231,3736,2018-11-17,2024-04-11,0.545454545454545,0.9090909090909092,0.16744186046511628,2024,4,11,3
1232,886,4,6570,2753,2018-07-10,2024-08-28,0.0,0.45454545454545414,0.1755813953488372,2024,8,28,2
2751,8036,1,2426,0,2019-07-17,2024-12-18,0.09090909090909083,0.8181818181818175,0.14379844961240312,2024,12,18,2
4166,1535,0,2776,8159,2018-11-14,2024-01-22,0.2727272727272725,0.9090909090909092,0.6317829457364341,2024,1,22,0
2751,2673,1,8264,2753,2019-07-30,2026-01-12,0.0,0.6363636363636358,0.16860465116279072,2026,1,12,0
7934,5750,2,502,5421,2019-04-15,2025-07-29,1.0,0.0,0.18720930232558142,2025,7,29,1
4607,2603,0,2988,1561,2019-05-10,2023-09-30,0.0,0.9999999999999991,0.39999999999999997,2023,9,30,5
2751,271,2,2776,273,2021-02-10,2024-07-21,0.3636363636363633,0.6363636363636358,0.27829457364341087,2024,7,21,6
1377,1101,2,5982,721,2020-09-01,2024-05-18,1.0,0.2727272727272725,0.6251937984496123,2024,5,18,5
2088,5081,4,5684,2753,2018-05-10,2021-12-01,0.545454545454545,0.2727272727272725,0.13682170542635658,2021,12,1,2
8246,8142,0,7035,5578,2020-02-07,2026-01-12,0.3636363636363633,0.0,0.6232558139534883,2026,1,12,0
6643,6786,4,1751,7435,2018-05-17,2024-05-12,0.6363636363636367,0.9999999999999991,0.04651162790697677,2024,5,12,6
1314,3826,1,8681,2753,2019-07-22,2025-02-05,0.0,0.0,0.19224806201550387,2025,2,5,2
2751,6310,4,4802,7161,2019-07-12,2026-01-12,1.0,0.3636363636363642,0.39651162790697675,2026,1,12,0
1035,2603,1,291,3409,2019-09-20,2026-01-12,0.0,0.9999999999999991,0.12674418604651166,2026,1,12,0
2751,2602,1,6941,2753,2018-05-10,2023-12-12,0.45454545454545414,0.9090909090909092,0.6077519379844962,2023,12,12,1
5988,5566,4,4994,8449,2019-04-02,2023-01-30,0.0,0.6363636363636358,0.5073643410852713,2023,1,30,0
1530,8495,0,4125,6395,2018-12-21,2024-02-14,0.0,0.9090909090909092,0.5356589147286821,2024,2,14,2
2751,2603,3,4538,1104,2020-11-22,2023-08-02,0.545454545454545,0.0,0.20387596899224808,2023,8,2,2
2375,6671,3,5919,4644,2018-05-10,2023-07-29,0.09090909090909083,0.9090909090909092,0.08372093023255817,2023,7,29,5
2751,2603,1,7577,1899,2020-08-05,2021-12-01,0.18181818181818166,0.9999999999999991,0.18333333333333335,2021,12,1,2
2751,7069,0,3825,2753,2021-07-22,2021-12-01,0.545454545454545,0.0,0.011627906976744207,2021,12,1,2
2751,5497,2,6506,2753,2020-07-14,2022-06-21,0.09090909090909083,0.9090909090909092,0.3992248062015504,2022,6,21,1
2751,466,4,8866,2753,2019-11-12,2021-12-12,1.0,0.9999999999999991,0.5593023255813954,2021,12,12,6
3229,3226,3,3212,2753,2018-12-15,2022-12-12,0.3636363636363633,0.0,0.9496124031007753,2022,12,12,0
2424,7416,1,2776,2753,2018-11-29,2021-12-01,0.9090909090909083,0.2727272727272725,0.9957364341085271,2021,12,1,2
4293,2577,1,3995,273,2020-12-26,2026-01-12,0.0,0.9999999999999991,0.17635658914728686,2026,1,12,0
2751,3203,2,291,925,2018-05-22,2025-04-25,0.0,0.45454545454545414,0.9941860465116279,2025,4,25,4
1620,7417,3,8162,3225,2019-04-20,2024-12-09,1.0,0.8181818181818175,0.0007751937984496193,2024,12,9,0
1095,6175,4,7192,273,2021-05-21,2024-11-30,0.0,0.9999999999999991,0.08333333333333337,2024,11,30,5
7647,6017,1,1973,273,2018-05-10,2026-01-12,0.3636363636363633,0.2727272727272725,0.08062015503875969,2026,1,12,0
0,7906,1,1751,4566,2018-05-10,2024-09-01,0.9090909090909083,0.7272727272727266,0.12558139534883722,2024,9,1,6
2571,4517,1,2776,1422,2019-08-05,2021-12-01,1.0,0.45454545454545414,0.5201550387596898,2021,12,1,2
3071,4577,0,5685,5857,2018-12-14,2023-01-01,0.9090909090909083,0.45454545454545414,0.8616279069767443,2023,1,1,6
2751,2603,2,806,2753,2020-01-30,2023-03-21,0.7272727272727266,0.9999999999999991,0.15852713178294575,2023,3,21,1
2751,2041,4,2776,3233,2019-07-21,2023-11-03,0.545454545454545,0.2727272727272725,0.9922480620155039,2023,11,3,4
4456,2603,1,2776,2753,2019-06-30,2021-12-30,0.6363636363636367,0.9090909090909092,0.41472868217054265,2021,12,30,3
262,3021,4,7892,2753,2018-05-10,2021-12-01,0.545454545454545,0.9999999999999991,0.09302325581395349,2021,12,1,2
7466,270,1,4119,2753,2021-02-20,2026-01-12,0.0,0.0,0.1414728682170543,2026,1,12,0
2750,0,1,7789,2678,2018-05-10,2023-01-20,1.0,0.09090909090909083,0.2779069767441861,2023,1,20,4
3931,8518,2,4208,2752,2020-12-03,2022-12-17,0.09090909090909083,0.9090909090909092,0.09069767441860466,2022,12,17,5
8374,4174,1,2776,2653,2018-05-10,2026-01-12,1.0,0.3636363636363642,0.39999999999999997,2026,1,12,0
5441,2603,1,2776,2753,2018-05-10,2023-12-20,1.0,0.9999999999999991,0.7379844961240309,2023,12,20,2
3234,5388,4,5530,7240,2018-05-15,2026-01-12,0.0,0.9090909090909092,0.6069767441860465,2026,1,12,0
2751,41,1,7376,2753,2020-08-15,2026-01-12,0.45454545454545414,0.8181818181818175,0.12519379844961243,2026,1,12,0
0,6988,4,2776,3533,2021-03-22,2022-03-22,1.0,0.9999999999999991,0.6011627906976744,2022,3,22,1
7592,6852,0,6848,5931,2018-11-14,2026-01-12,0.545454545454545,0.7272727272727266,0.0042635658914728924,2026,1,12,0
8923,0,4,8825,4239,2018-12-29,2023-07-14,0.9090909090909083,0.0,0.1786821705426357,2023,7,14,4
2751,4133,1,291,4470,2019-12-14,2024-10-12,1.0,0.9999999999999991,0.3143410852713178,2024,10,12,5
4932,6500,4,2776,273,2018-07-15,2024-01-27,0.0,0.9999999999999991,0.39418604651162786,2024,1,27,5
2552,7140,1,2776,8160,2020-03-26,2026-01-12,0.3636363636363633,0.7272727272727266,0.07286821705426355,2026,1,12,0
4711,1654,4,6816,5349,2018-12-05,2022-10-04,0.9090909090909083,0.3636363636363642,0.18565891472868218,2022,10,4,1
2119,8549,1,6372,2753,2018-05-10,2024-12-25,0.545454545454545,0.8181818181818175,0.960077519379845,2024,12,25,2
6931,2603,1,381,2753,2020-07-10,2024-06-02,0.6363636363636367,0.8181818181818175,0.5864341085271318,2024,6,2,6
0,271,4,1095,4567,2020-01-30,2022-01-10,0.2727272727272725,0.9090909090909092,0.9693798449612403,2022,1,10,0
6320,2603,1,7817,1561,2018-07-20,2025-03-13,0.3636363636363633,0.2727272727272725,0.237984496124031,2025,3,13,3
2751,4496,4,291,6571,2021-07-22,2024-12-16,0.9090909090909083,0.9999999999999991,0.0426356589147287,2024,12,16,0
8177,2603,0,0,0,2021-07-22,2024-06-14,0.9090909090909083,0.09090909090909083,0.6162790697674418,2024,6,14,4
7987,3023,4,0,3205,2019-11-20,2022-03-06,0.0,0.9090909090909092,0.30116279069767443,2022,3,6,6
8578,5744,1,8620,2753,2018-07-20,2024-07-21,1.0,0.545454545454545,0.10077519379844962,2024,7,21,6
3581,1465,1,5137,2753,2018-07-18,2022-03-01,1.0,0.7272727272727266,0.7321705426356588,2022,3,1,1
5384,2603,1,2776,7561,2021-05-03,2025-02-24,0.45454545454545414,0.9090909090909092,0.17170542635658914,2025,2,24,0
6620,5354,1,6200,2753,2021-07-22,2026-01-12,1.0,0.3636363636363642,0.00038759689922482354,2026,1,12,0
4166,6132,0,2775,3534,2018-10-01,2022-11-29,1.0,0.9999999999999991,0.8197674418604652,2022,11,29,1
2751,1741,1,2776,5057,2018-05-10,2023-12-12,0.0,0.3636363636363642,0.0042635658914728924,2023,12,12,1
3114,1741,0,848,8982,2019-01-24,2025-08-04,0.18181818181818166,0.2727272727272725,1.0,2025,8,4,0
2407,2603,3,4873,3441,2021-07-22,2023-07-12,0.09090909090909083,0.6363636363636358,0.13488372093023254,2023,7,12,2
2156,3896,1,5473,4566,2019-07-10,2026-01-12,1.0,0.9090909090909092,0.5189922480620155,2026,1,12,0
1727,2603,4,1798,1885,2021-07-22,2025-07-12,0.9090909090909083,0.9090909090909092,0.0,2025,7,12,5
6775,8957,4,2776,2400,2018-06-24,2023-01-21,1.0,0.0,0.9891472868217055,2023,1,21,5
2492,30,0,7739,807,2021-03-08,2022-05-12,0.09090909090909083,0.7272727272727266,0.3968992248062016,2022,5,12,3
2803,271,4,6309,8956,2019-06-05,2022-05-20,0.09090909090909083,0.9999999999999991,0.3015503875968993,2022,5,20,4
4799,2747,4,3960,2825,2019-06-22,2022-01-30,0.09090909090909083,0.3636363636363642,0.3604651162790698,2022,1,30,6
171,1465,4,291,1788,2019-09-08,2026-01-12,0.0,0.6363636363636358,0.6050387596899225,2026,1,12,0
2751,6662,4,2776,4566,2018-05-10,2022-01-17,1.0,0.0,0.92015503875969,2022,1,17,0
0,2603,4,3213,2753,2021-07-22,2025-12-01,0.0,0.0,0.2612403100775194,2025,12,1,0
6822,2603,1,7396,2042,2018-05-10,2024-12-01,1.0,0.2727272727272725,0.9945736434108527,2024,12,1,6
1728,2656,1,6792,6250,2021-03-05,2024-09-22,0.0,0.9090909090909092,0.37751937984496126,2024,9,22,6
2052,2726,1,6566,2753,2019-05-30,2024-01-20,0.8181818181818183,0.9999999999999991,0.17751937984496124,2024,1,20,5
0,5083,0,2776,0,2020-02-05,2026-01-12,0.0,0.9999999999999991,0.16666666666666669,2026,1,12,0
4304,6746,0,2776,3072,2021-07-22,2025-02-20,0.45454545454545414,0.3636363636363642,0.9968992248062016,2025,2,20,3
2751,541,2,2136,4128,2018-07-02,2023-06-05,0.45454545454545414,0.0,0.5775193798449612,2023,6,5,0
1715,2336,0,8589,0,2021-07-22,2024-09-07,0.3636363636363633,0.0,0.0,2024,9,7,5
6333,2603,1,1087,580,2018-05-10,2025-01-15,0.45454545454545414,0.7272727272727266,0.27248062015503877,2025,1,15,2
7547,7082,0,5158,5578,2018-05-10,2023-07-11,0.3636363636363633,0.0,0.6120155038759689,2023,7,11,1
5534,3789,1,2776,5306,2018-11-01,2021-12-01,1.0,0.9999999999999991,0.3635658914728683,2021,12,1,2
7934,271,2,5049,272,2019-04-17,2026-01-12,0.9090909090909083,0.0,0.13217054263565892,2026,1,12,0
3893,6617,4,5667,8449,2018-12-01,2023-10-25,1.0,0.8181818181818175,0.3108527131782946,2023,10,25,2
6761,2603,0,2188,5579,2020-12-03,2025-05-05,1.0,0.0,0.17093023255813955,2025,5,5,0
2751,874,1,2776,8801,2018-07-10,2021-12-01,0.3636363636363633,0.9999999999999991,0.01589147286821707,2021,12,1,2
7935,6672,1,6808,2753,2019-06-08,2024-12-30,0.6363636363636367,0.45454545454545414,0.2751937984496124,2024,12,30,0
3611,5403,4,5595,0,2018-12-18,2024-11-21,0.09090909090909083,0.545454545454545,0.2713178294573643,2024,11,21,3
644,4563,1,2776,8311,2020-02-15,2024-05-12,1.0,0.3636363636363642,0.11860465116279073,2024,5,12,6
2751,4789,4,1751,6340,2018-06-12,2024-09-20,0.8181818181818183,0.09090909090909083,0.06899224806201554,2024,9,20,4
2719,8628,0,2776,6424,2018-07-22,2025-12-12,1.0,0.9090909090909092,0.584108527131783,2025,12,12,4
9056,6636,1,2776,2997,2018-05-10,2025-04-03,0.6363636363636367,0.9999999999999991,0.06937984496124033,2025,4,3,3
308,271,1,2776,7993,2020-07-02,2025-06-21,0.545454545454545,0.45454545454545414,0.6635658914728682,2025,6,21,5
2751,1772,0,3426,2753,2021-03-10,2025-11-28,0.545454545454545,0.6363636363636358,0.2717054263565892,2025,11,28,4
216,3626,1,5816,273,2021-07-22,2024-09-12,0.45454545454545414,0.545454545454545,0.3073643410852713,2024,9,12,3
8843,2649,0,1561,5148,2020-09-23,2024-05-02,0.0,0.0,0.3108527131782946,2024,5,2,3
2751,3842,0,2776,459,2018-12-01,2022-04-29,0.9090909090909083,0.0,0.3612403100775194,2022,4,29,4
294,4537,4,6037,1265,2019-07-12,2022-12-07,1.0,0.2727272727272725,0.6054263565891473,2022,12,7,2
308,0,4,7859,8706,2020-02-05,2023-06-29,0.09090909090909083,0.18181818181818166,0.13217054263565892,2023,6,29,3
5597,4242,0,2776,273,2019-08-09,2021-12-01,1.0,0.2727272727272725,0.09379844961240313,2021,12,1,2
6018,7741,3,2776,5306,2020-07-20,2025-11-05,0.0,0.6363636363636358,0.27868217054263567,2025,11,5,2
1705,2603,1,8613,0,2019-08-26,2024-02-12,0.8181818181818183,0.9090909090909092,0.7337209302325582,2024,2,12,0
2751,6540,2,2154,172,2020-07-10,2023-06-14,1.0,0.7272727272727266,0.3255813953488372,2023,6,14,2
7935,7902,1,0,1505,2019-07-01,2023-12-12,0.9090909090909083,0.8181818181818175,0.3844961240310078,2023,12,12,1
5563,2603,2,2057,5585,2021-03-25,2025-03-12,0.09090909090909083,0.2727272727272725,0.14418604651162792,2025,3,12,2
2751,2603,0,2776,6035,2018-12-20,2025-12-05,0.0,0.18181818181818166,0.21395348837209305,2025,12,5,4
8271,1146,3,6043,2753,2019-05-29,2026-01-12,0.09090909090909083,0.6363636363636358,0.6104651162790697,2026,1,12,0
5702,2656,4,2776,2753,2020-02-10,2025-04-30,0.18181818181818166,0.9090909090909092,0.0,2025,4,30,2
2751,839,1,0,273,2020-07-21,2023-06-21,0.3636363636363633,0.6363636363636358,0.3422480620155039,2023,6,21,2
6348,3655,4,0,0,2020-01-05,2024-05-05,0.9090909090909083,0.9999999999999991,0.1352713178294574,2024,5,5,6
2751,7446,4,7204,273,2019-01-15,2026-01-12,0.3636363636363633,0.09090909090909083,0.28798449612403104,2026,1,12,0
5307,5212,4,2427,3989,2019-06-01,2023-01-18,1.0,0.8181818181818175,0.08294573643410852,2023,1,18,2
3528,8427,1,2231,2753,2019-09-12,2026-01-12,0.45454545454545414,0.9090909090909092,0.2624031007751938,2026,1,12,0
8426,271,3,2776,2753,2020-12-03,2024-05-10,0.0,0.9090909090909092,0.024806201550387597,2024,5,10,4
2751,0,4,2776,2559,2021-04-20,2024-12-12,0.7272727272727266,0.2727272727272725,0.27558139534883724,2024,12,12,3
6836,271,1,291,4566,2019-09-12,2023-06-21,0.6363636363636367,0.2727272727272725,0.310077519379845,2023,6,21,2
5753,271,2,2903,6679,2021-07-22,2021-12-01,0.9090909090909083,0.545454545454545,0.0736434108527132,2021,12,1,2
7433,733,2,6644,2090,2020-06-30,2021-12-01,0.0,0.0,0.08333333333333337,2021,12,1,2
2751,3119,0,6555,2753,2020-12-27,2025-08-04,0.3636363636363633,0.9999999999999991,0.041085271317829464,2025,8,4,0
6002,5098,1,1713,904,2021-06-14,2024-06-08,0.09090909090909083,0.7272727272727266,0.31046511627906975,2024,6,8,5
8598,16,4,3723,7845,2019-04-01,2024-08-08,0.545454545454545,0.9999999999999991,0.9926356589147287,2024,8,8,3
5285,1465,2,3212,1678,2018-07-25,2024-01-03,1.0,0.6363636363636358,0.9937984496124033,2024,1,3,2
2751,271,4,291,2753,2018-05-10,2021-12-01,0.6363636363636367,0.3636363636363642,0.6073643410852714,2021,12,1,2
3071,3002,1,290,2606,2018-06-22,2023-07-02,1.0,0.7272727272727266,0.4689922480620155,2023,7,2,6
2751,4497,3,2244,5578,2018-11-21,2023-03-12,0.8181818181818183,0.9999999999999991,0.05193798449612402,2023,3,12,6
8329,2083,4,2776,6880,2019-06-22,2023-03-14,0.0,0.0,0.22364341085271316,2023,3,14,1
6460,1671,1,4515,2439,2018-10-22,2021-12-17,0.9090909090909083,0.45454545454545414,0.10077519379844962,2021,12,17,4
5293,2603,2,1072,3351,2018-07-27,2022-06-18,1.0,0.545454545454545,0.8771317829457366,2022,6,18,5
1334,663,0,2311,6035,2021-07-18,2025-04-03,0.0,0.9090909090909092,0.33527131782945735,2025,4,3,3
5426,6407,0,5953,2753,2019-12-01,2023-12-05,0.0,0.0,0.35426356589147284,2023,12,5,1
4993,271,4,3486,6003,2018-05-10,2024-04-14,0.9090909090909083,0.0,0.5127906976744185,2024,4,14,6
2751,2603,0,6369,2215,2019-07-14,2023-12-24,0.0,0.545454545454545,0.9813953488372094,2023,12,24,6
7996,5649,3,8400,803,2019-03-29,2024-01-05,1.0,0.0,0.6116279069767443,2024,1,5,4
552,271,4,3256,3673,2019-08-30,2024-03-05,0.45454545454545414,0.45454545454545414,0.17519379844961241,2024,3,5,1
6796,4576,0,2776,2753,2021-05-02,2024-03-12,1.0,0.18181818181818166,0.1697674418604651,2024,3,12,1
2751,1722,1,3391,4566,2021-07-18,2026-01-03,0.3636363636363633,0.3636363636363642,0.12596899224806202,2026,1,3,5
5293,0,3,741,2990,2019-03-25,2025-07-27,0.545454545454545,0.9999999999999991,0.10155038759689922,2025,7,27,6
2751,4713,0,7192,665,2018-07-22,2025-07-11,1.0,0.6363636363636358,0.5313953488372094,2025,7,11,4
2093,1555,0,2776,5819,2018-05-10,2025-03-05,0.3636363636363633,0.7272727272727266,0.16240310077519382,2025,3,5,2
8495,3363,4,5744,598,2018-06-10,2024-08-12,0.18181818181818166,0.0,0.12751937984496126,2024,8,12,0
6853,5225,1,6169,8934,2018-07-04,2023-12-20,1.0,0.7272727272727266,0.005813953488372103,2023,12,20,2
3935,2603,1,7219,485,2019-11-10,2024-05-01,1.0,0.45454545454545414,0.9817829457364342,2024,5,1,2
7709,5722,2,4709,7645,2018-05-10,2023-09-18,0.0,0.45454545454545414,0.13139534883720932,2023,9,18,0
2751,2603,0,4516,2290,2021-03-25,2025-12-20,0.0,0.0,0.15465116279069768,2025,12,20,5
7501,4292,4,4516,273,2018-09-01,2026-01-12,1.0,0.545454545454545,0.4732558139534884,2026,1,12,0
2751,271,2,2776,3471,2019-08-05,2026-01-12,0.0,0.09090909090909083,0.10000000000000003,2026,1,12,0
2751,6121,2,2821,948,2019-08-05,2025-07-03,0.0,0.9999999999999991,0.634108527131783,2025,7,3,3
2445,8408,3,843,4808,2019-03-10,2024-03-18,0.09090909090909083,0.9090909090909092,0.04689922480620157,2024,3,18,0
8452,6822,4,7627,2753,2018-11-15,2025-10-31,0.0,0.45454545454545414,0.17170542635658914,2025,10,31,4
1928,1572,1,2776,3038,2020-02-03,2022-12-21,0.0,0.3636363636363642,0.5158914728682171,2022,12,21,2
1698,4903,0,8036,2753,2018-07-01,2023-01-09,1.0,0.9090909090909092,0.22093023255813954,2023,1,9,0
5076,2603,0,4212,2056,2018-05-10,2023-06-05,0.45454545454545414,0.9999999999999991,0.6135658914728683,2023,6,5,0
2818,1119,0,3059,2070,2020-02-05,2024-12-01,0.09090909090909083,0.45454545454545414,0.40658914728682166,2024,12,1,6
308,6034,1,5567,2753,2020-02-16,2025-11-20,1.0,0.545454545454545,0.06937984496124033,2025,11,20,3
1628,2603,3,3329,989,2018-12-14,2021-12-01,0.45454545454545414,0.9090909090909092,0.09108527131782945,2021,12,1,2
