transaction_id,transaction_date,department,transaction_type,description,amount,currency,profit_margin,cost_center,payment_method,approval_status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday
28541,2023-10-22,4,1,34,0.007523682991878177,3,0.5384615384615385,13,0,0,2023,10,22,6
21751,2023-10-22,0,0,12,0.004109022400349737,3,0.7307692307692308,0,0,0,2023,10,22,6
7637,2023-10-22,4,1,34,0.004077404221477794,1,0.5641025641025641,11,0,0,2023,10,22,6
24988,2023-10-22,0,0,27,0.03594307319907397,3,0.7307692307692308,0,0,0,2023,10,22,6
17771,2023-10-22,3,0,20,0.002252070751471171,3,0.7307692307692308,8,0,0,2023,10,22,6
8671,2023-10-22,3,0,23,0.0048806454567907435,0,0.7307692307692308,10,2,1,2023,10,22,6
17602,2023-10-22,4,1,26,0.00025786008976394487,2,0.7179487179487178,11,0,1,2023,10,22,6
26033,2023-10-22,3,0,40,0.0018493877240766086,2,0.7307692307692308,8,0,0,2023,10,22,6
1853,2023-10-22,4,1,39,0.05493994873583757,1,0.6282051282051282,13,0,0,2023,10,22,6
8388,2023-10-22,2,1,38,0.021245891522321182,3,0.44871794871794873,5,2,0,2023,10,22,6
1986,2023-10-22,1,0,11,0.0012939123343494385,3,0.7307692307692308,3,3,0,2023,10,22,6
17090,2023-10-22,2,1,38,0.006363277444615755,3,0.28205128205128205,6,3,0,2023,10,22,6
540,2023-10-22,3,0,19,0.0018113410201228025,3,0.7307692307692308,10,0,0,2023,10,22,6
17162,2023-10-22,4,1,34,0.008267613108479564,3,0.6282051282051282,12,0,0,2023,10,22,6
27586,2023-10-22,2,0,35,0.008679746986877573,3,0.7307692307692308,5,0,0,2023,10,22,6
8754,2023-10-22,4,0,41,0.002268890887324559,2,0.7307692307692308,11,2,0,2023,10,22,6
9082,2023-10-22,0,0,2,0.00510345954186113,3,0.7307692307692308,0,3,2,2023,10,22,6
15016,2023-10-22,4,1,34,0.05502527132146994,2,0.6538461538461537,12,2,0,2023,10,22,6
26867,2023-10-22,3,0,19,0.0002739341058012713,3,0.7307692307692308,9,0,0,2023,10,22,6
7250,2023-10-22,3,0,45,0.0013643936236405877,3,0.7307692307692308,9,0,0,2023,10,22,6
10699,2023-10-22,4,1,10,0.004152162183047964,3,0.7435897435897434,12,0,0,2023,10,22,6
12534,2023-10-22,2,0,35,0.0018791514167390648,2,0.7307692307692308,6,3,0,2023,10,22,6
26629,2023-10-22,0,0,2,0.00793516807043613,0,0.7307692307692308,1,3,0,2023,10,22,6
638,2023-10-22,3,0,13,0.0006999901474337622,3,0.7307692307692308,7,0,0,2023,10,22,6
624,2023-10-22,1,0,17,0.007163490947341787,1,0.7307692307692308,3,3,0,2023,10,22,6
4833,2023-10-22,4,1,10,0.009544721526971615,3,0.6794871794871795,11,2,0,2023,10,22,6
14489,2023-10-22,4,1,34,0.0010522884605828333,3,0.6538461538461537,12,0,0,2023,10,22,6
10372,2023-10-22,2,0,3,0.0007369392983248112,1,0.7307692307692308,6,2,0,2023,10,22,6
9733,2023-10-22,2,0,9,0.007649166287609865,1,0.7307692307692308,5,0,0,2023,10,22,6
17885,2023-10-22,0,0,42,0.0009265456449151238,1,0.7307692307692308,0,1,0,2023,10,22,6
13928,2023-10-22,1,0,36,0.0036872268110002644,0,0.7307692307692308,3,0,0,2023,10,22,6
1073,2023-10-22,4,1,10,0.01895253547436127,3,0.641025641025641,11,0,0,2023,10,22,6
20655,2023-10-22,4,0,44,0.0006806396922041654,3,0.7307692307692308,11,3,0,2023,10,22,6
25832,2023-10-22,4,1,10,0.029653607549594972,3,0.7307692307692308,11,0,0,2023,10,22,6
2911,2023-10-22,4,0,5,0.00038237018573555263,3,0.7307692307692308,11,2,1,2023,10,22,6
2968,2023-10-23,4,0,31,0.0001717643509888404,0,0.7307692307692308,13,1,0,2023,10,23,0
14717,2023-10-23,0,0,42,0.003879001230389423,3,0.7307692307692308,1,3,0,2023,10,23,0
7103,2023-10-23,1,0,6,0.0002818062105272542,3,0.7307692307692308,2,3,2,2023,10,23,0
7164,2023-10-23,4,1,39,0.0041951884257741805,0,0.6538461538461537,12,0,0,2023,10,23,0
2600,2023-10-23,0,0,12,0.002073212855564412,3,0.7307692307692308,1,1,0,2023,10,23,0
16447,2023-10-23,1,0,6,0.0032080178424713874,3,0.7307692307692308,2,0,0,2023,10,23,0
24112,2023-10-23,4,1,18,0.00783158176930625,3,0.6923076923076923,12,2,0,2023,10,23,0
26795,2023-10-23,2,1,38,0.0002120548210561651,3,0.5897435897435896,5,2,0,2023,10,23,0
10512,2023-10-23,4,0,5,0.0004100847522365062,0,0.7307692307692308,11,0,0,2023,10,23,0
18975,2023-10-23,4,1,18,0.0068424269398259605,3,0.6794871794871795,13,1,1,2023,10,23,0
25838,2023-10-23,3,0,19,0.0011359782332844058,3,0.7307692307692308,10,2,0,2023,10,23,0
9866,2023-10-23,2,0,9,0.0011898015866821808,3,0.7307692307692308,6,0,0,2023,10,23,0
1756,2023-10-23,4,1,10,0.008053006341385855,0,0.7307692307692308,13,0,0,2023,10,23,0
16476,2023-10-23,0,0,27,0.0020743644752805068,1,0.7307692307692308,0,0,0,2023,10,23,0
10054,2023-10-23,4,0,31,4.7778701554609296e-05,3,0.7307692307692308,11,3,0,2023,10,23,0
23154,2023-10-23,2,0,35,0.00026347761504574174,3,0.7307692307692308,6,0,0,2023,10,23,0
11566,2023-10-23,4,1,26,0.0006197011672271368,2,0.4743589743589743,12,0,0,2023,10,23,0
10102,2023-10-23,3,0,40,0.005183359242163723,3,0.7307692307692308,7,0,0,2023,10,23,0
24673,2023-10-23,1,0,6,0.023529142512772258,0,0.7307692307692308,3,3,0,2023,10,23,0
14396,2023-10-23,3,0,23,0.00010599226720341298,0,0.7307692307692308,7,0,0,2023,10,23,0
4472,2023-10-23,3,0,19,0.0007871509992796212,3,0.7307692307692308,10,0,0,2023,10,23,0
7853,2023-10-23,4,1,34,0.00524988825909588,0,0.49999999999999994,12,2,0,2023,10,23,0
12970,2023-10-23,4,0,5,0.0035909178814096505,1,0.7307692307692308,12,3,1,2023,10,23,0
10116,2023-10-23,1,0,15,0.003167575985774717,3,0.7307692307692308,2,2,1,2023,10,23,0
13353,2023-10-23,1,0,6,0.01963626777913636,3,0.7307692307692308,2,3,0,2023,10,23,0
22506,2023-10-23,0,0,30,0.018902723866641158,2,0.7307692307692308,0,0,0,2023,10,23,0
25208,2023-10-23,3,0,45,0.0006752925001890576,1,0.7307692307692308,7,3,0,2023,10,23,0
25766,2023-10-23,4,1,34,0.0032202098727990604,3,0.2564102564102564,13,3,0,2023,10,23,0
24989,2023-10-23,4,0,44,0.00019584023172016047,3,0.7307692307692308,13,2,0,2023,10,23,0
14037,2023-10-23,1,0,17,0.023189101109934863,3,0.7307692307692308,2,3,0,2023,10,23,0
25984,2023-10-23,4,1,18,0.02333263726121604,3,0.5384615384615385,13,0,0,2023,10,23,0
2108,2023-10-23,0,0,27,0.004666600982891748,3,0.7307692307692308,1,0,0,2023,10,23,0
25562,2023-10-23,4,1,18,0.20143844980005038,3,0.5641025641025641,13,2,0,2023,10,23,0
11385,2023-10-23,2,1,4,0.003556953209782848,3,0.2948717948717949,4,3,0,2023,10,23,0
11888,2023-10-24,0,0,27,0.0018053017749449709,1,0.7307692307692308,1,0,0,2023,10,24,1
4345,2023-10-24,3,1,33,0.0032056280963938567,1,0.2692307692307692,9,0,0,2023,10,24,1
5617,2023-10-24,3,0,40,0.00017086143787809922,2,0.7307692307692308,9,0,0,2023,10,24,1
22007,2023-10-24,4,0,41,0.00022975624335895914,3,0.7307692307692308,11,0,0,2023,10,24,1
15759,2023-10-24,4,1,39,0.006065072818131147,3,0.5897435897435896,13,2,0,2023,10,24,1
24187,2023-10-24,3,0,45,0.00022994547664564145,1,0.7307692307692308,9,2,0,2023,10,24,1
4973,2023-10-24,3,1,24,0.012113676933655601,2,0.4230769230769231,9,3,0,2023,10,24,1
21038,2023-10-24,4,0,32,0.004199967917929242,1,0.7307692307692308,11,0,1,2023,10,24,1
8828,2023-10-24,4,0,31,0.000450299528989158,3,0.7307692307692308,13,0,2,2023,10,24,1
1025,2023-10-24,4,1,18,0.008728563768176267,3,0.6282051282051282,12,0,0,2023,10,24,1
12983,2023-10-24,1,0,11,0.001759864159479888,0,0.7307692307692308,2,3,1,2023,10,24,1
25894,2023-10-24,3,1,33,0.034671512019214375,3,0.5384615384615385,7,0,0,2023,10,24,1
28868,2023-10-24,4,1,26,0.009428672862247373,0,0.6025641025641024,12,0,0,2023,10,24,1
19063,2023-10-24,3,0,23,0.0007689575704314532,3,0.7307692307692308,7,0,0,2023,10,24,1
6874,2023-10-24,0,0,12,0.008263979829375264,2,0.7307692307692308,1,2,0,2023,10,24,1
2867,2023-10-24,4,1,26,0.002793337424701169,0,0.7948717948717947,12,2,1,2023,10,24,1
22642,2023-10-24,4,1,39,0.005924672532743562,3,0.49999999999999994,12,0,0,2023,10,24,1
24460,2023-10-24,3,1,33,0.004548941131898038,2,0.5769230769230769,7,1,0,2023,10,24,1
5844,2023-10-24,3,0,20,0.0019016377378622538,2,0.7307692307692308,10,2,0,2023,10,24,1
831,2023-10-24,3,0,45,0.0007702173234542239,1,0.7307692307692308,8,0,0,2023,10,24,1
737,2023-10-24,1,0,22,0.000718772902803312,0,0.7307692307692308,3,0,0,2023,10,24,1
29441,2023-10-24,4,0,41,0.0011185633642443022,3,0.7307692307692308,12,0,0,2023,10,24,1
11343,2023-10-24,3,0,20,0.001206664975858239,3,0.7307692307692308,9,1,0,2023,10,24,1
22476,2023-10-24,0,0,30,0.007662958690876335,3,0.7307692307692308,0,1,0,2023,10,24,1
16082,2023-10-24,4,0,44,0.000390107123828191,0,0.7307692307692308,13,0,0,2023,10,24,1
26264,2023-10-24,4,1,26,0.0027667528512549753,2,0.7051282051282051,11,1,0,2023,10,24,1
14909,2023-10-24,0,0,12,0.007416912164866699,3,0.7307692307692308,1,0,0,2023,10,24,1
18783,2023-10-24,1,0,36,0.010864299301660506,3,0.7307692307692308,2,2,1,2023,10,24,1
20549,2023-10-24,3,0,20,0.0003646633567674248,3,0.7307692307692308,9,0,1,2023,10,24,1
13326,2023-10-24,2,0,21,0.0004961858976769446,3,0.7307692307692308,6,0,0,2023,10,24,1
27907,2023-10-25,4,1,26,0.00265261814605889,2,0.6282051282051282,13,3,1,2023,10,25,2
13047,2023-10-25,3,1,33,0.005627527612664375,3,0.23076923076923073,7,2,0,2023,10,25,2
14226,2023-10-25,1,0,36,0.0010161232761651824,1,0.7307692307692308,2,0,0,2023,10,25,2
8420,2023-10-25,0,0,25,0.000361765384148519,3,0.7307692307692308,1,0,0,2023,10,25,2
8224,2023-10-25,4,1,39,0.07875324395189193,3,0.846153846153846,11,3,0,2023,10,25,2
4808,2023-10-25,4,1,10,0.004438493772459591,1,0.846153846153846,11,0,0,2023,10,25,2
17284,2023-10-25,4,1,10,0.01320446625808028,3,0.6025641025641024,13,3,0,2023,10,25,2
10938,2023-10-25,4,1,39,0.0058875611818925,0,0.7307692307692308,11,3,0,2023,10,25,2
4361,2023-10-25,4,1,39,0.00045836086700182325,3,0.7179487179487178,11,3,0,2023,10,25,2
2164,2023-10-25,3,1,8,0.0176622834524428,3,0.0641025641025641,8,2,0,2023,10,25,2
23342,2023-10-25,4,1,26,0.005297856193937171,3,0.641025641025641,13,0,0,2023,10,25,2
3350,2023-10-25,2,0,0,0.005479909429056194,3,0.7307692307692308,5,0,0,2023,10,25,2
9878,2023-10-25,3,1,24,0.0035029514364290585,3,0.6923076923076923,8,0,0,2023,10,25,2
11576,2023-10-25,3,0,40,0.000907173563024192,3,0.7307692307692308,7,2,1,2023,10,25,2
28133,2023-10-25,4,0,41,0.00037262737480408197,1,0.7307692307692308,13,2,0,2023,10,25,2
21233,2023-10-25,4,1,39,0.003735389385793572,0,0.7435897435897434,12,0,0,2023,10,25,2
23893,2023-10-25,0,0,42,0.01717763537858814,3,0.7307692307692308,1,0,0,2023,10,25,2
22216,2023-10-25,1,0,11,0.0011340426470949128,1,0.7307692307692308,2,0,2,2023,10,25,2
6941,2023-10-25,3,1,24,0.003532255562538143,3,0.11538461538461536,10,0,0,2023,10,25,2
11110,2023-10-25,4,1,39,0.020713513406899916,1,0.8205128205128205,11,3,0,2023,10,25,2
5724,2023-10-25,3,0,20,0.0006563853915168307,1,0.7307692307692308,10,0,0,2023,10,25,2
918,2023-10-25,4,1,34,0.023841377435798023,2,0.8333333333333333,12,2,0,2023,10,25,2
14713,2023-10-25,3,0,19,0.003674018327589841,2,0.7307692307692308,10,3,1,2023,10,25,2
18532,2023-10-25,3,1,24,0.0034836496411874657,2,0.14102564102564102,7,0,0,2023,10,25,2
15676,2023-10-25,4,1,39,0.9999999999999999,3,0.6025641025641024,11,0,0,2023,10,25,2
6351,2023-10-25,4,1,18,0.009969090689019968,3,0.7692307692307692,13,1,0,2023,10,25,2
9942,2023-10-25,0,0,2,0.0020481799950690127,2,0.7307692307692308,0,0,0,2023,10,25,2
13694,2023-10-25,4,1,34,0.015374761196378036,0,0.5897435897435896,11,1,0,2023,10,25,2
19219,2023-10-25,4,1,34,0.003973877393666585,2,0.7564102564102562,13,2,0,2023,10,25,2
27888,2023-10-25,4,1,10,0.027437139689346742,3,0.5897435897435896,12,0,0,2023,10,25,2
5573,2023-10-25,4,0,32,0.0005942574001663706,3,0.7307692307692308,13,3,0,2023,10,25,2
8099,2023-10-25,4,1,10,0.0025177002193197567,0,0.641025641025641,11,0,0,2023,10,25,2
9916,2023-10-25,4,1,34,0.004885295188977794,2,0.7948717948717947,11,0,0,2023,10,25,2
17682,2023-10-25,1,0,36,0.0025775952578873658,3,0.7307692307692308,2,0,0,2023,10,25,2
9713,2023-10-25,4,1,34,0.0072585347172442975,1,0.5897435897435896,12,0,0,2023,10,25,2
16121,2023-10-25,0,0,12,0.0026499202200573344,0,0.7307692307692308,0,3,0,2023,10,25,2
7466,2023-10-25,1,0,11,0.07038444510169067,2,0.7307692307692308,3,0,0,2023,10,25,2
10245,2023-10-25,3,1,33,0.00036720448947430114,1,0.16666666666666663,9,3,1,2023,10,25,2
718,2023-10-25,3,0,23,6.36905176319223e-05,3,0.7307692307692308,10,3,0,2023,10,25,2
28644,2023-10-26,2,1,4,0.0004302948672541739,2,0.3974358974358974,6,3,1,2023,10,26,3
14437,2023-10-26,1,0,11,0.0008757878707616021,2,0.7307692307692308,2,3,1,2023,10,26,3
24387,2023-10-26,1,0,22,0.005326987306755575,2,0.7307692307692308,2,0,0,2023,10,26,3
10643,2023-10-26,4,1,39,0.7827063148753544,3,0.7051282051282051,13,2,0,2023,10,26,3
27250,2023-10-26,4,0,31,0.00035257945974642767,3,0.7307692307692308,11,3,0,2023,10,26,3
27111,2023-10-26,0,0,2,0.030926812355716038,3,0.7307692307692308,0,0,0,2023,10,26,3
2357,2023-10-26,3,1,33,0.0018942306063549758,0,0.3846153846153845,9,0,0,2023,10,26,3
18141,2023-10-26,4,0,31,0.002214824233986764,3,0.7307692307692308,11,0,0,2023,10,26,3
1524,2023-10-26,0,0,2,0.03232876608343039,3,0.7307692307692308,1,0,0,2023,10,26,3
24833,2023-10-26,3,0,45,0.001888218394503813,0,0.7307692307692308,9,3,0,2023,10,26,3
3237,2023-10-26,0,0,25,0.005847746498374547,3,0.7307692307692308,0,0,0,2023,10,26,3
16997,2023-10-26,4,0,31,6.0149151838296754e-05,3,0.7307692307692308,12,1,0,2023,10,26,3
16190,2023-10-26,4,0,32,0.0001263862088424292,3,0.7307692307692308,11,2,0,2023,10,26,3
4776,2023-10-26,4,1,39,0.0015609150951928046,3,0.6666666666666665,11,0,0,2023,10,26,3
18196,2023-10-26,4,1,39,0.003945746513934931,2,0.44871794871794873,11,0,0,2023,10,26,3
7645,2023-10-26,3,0,40,0.0013323050648846066,3,0.7307692307692308,10,3,0,2023,10,26,3
18706,2023-10-26,4,1,18,0.003984901584282162,3,0.6666666666666665,11,3,0,2023,10,26,3
755,2023-10-26,3,0,23,0.0011701429515285585,3,0.7307692307692308,10,2,0,2023,10,26,3
22868,2023-10-26,3,0,40,0.0008848278151996814,0,0.7307692307692308,9,0,0,2023,10,26,3
11889,2023-10-26,3,0,45,0.00012197436993006515,2,0.7307692307692308,8,0,0,2023,10,26,3
21786,2023-10-26,4,1,10,0.003950277299484638,3,0.7307692307692308,13,3,0,2023,10,26,3
4697,2023-10-26,4,1,18,0.0011493867633121792,2,0.6153846153846152,13,0,0,2023,10,26,3
25958,2023-10-26,3,1,33,0.007654162046378277,3,0.5128205128205128,9,3,0,2023,10,26,3
19824,2023-10-26,4,1,34,0.02978056686496278,3,0.5384615384615385,13,2,1,2023,10,26,3
7838,2023-10-26,4,0,32,0.005002679300039481,0,0.7307692307692308,11,1,0,2023,10,26,3
23426,2023-10-26,3,1,24,0.01649797969947472,3,0.4743589743589743,7,0,0,2023,10,26,3
20892,2023-10-26,3,0,23,0.005634750917550305,0,0.7307692307692308,7,2,0,2023,10,26,3
27202,2023-10-26,1,0,22,0.04529357649392556,2,0.7307692307692308,2,1,0,2023,10,26,3
7094,2023-10-26,4,1,26,0.0010265851735860455,3,0.7051282051282051,12,2,0,2023,10,26,3
14532,2023-10-26,3,0,20,0.002878805990297555,2,0.7307692307692308,8,3,0,2023,10,26,3
5269,2023-10-26,1,0,36,0.009894781480672502,2,0.7307692307692308,2,1,0,2023,10,26,3
8946,2023-10-26,0,0,12,0.09854719712548796,3,0.7307692307692308,1,1,1,2023,10,26,3
12976,2023-10-26,3,0,23,0.0006285843183705366,3,0.7307692307692308,9,0,0,2023,10,26,3
27900,2023-10-26,4,1,26,0.011520722539834672,2,0.7948717948717947,11,2,0,2023,10,26,3
4470,2023-10-26,3,0,20,0.0011985333511962345,2,0.7307692307692308,9,0,0,2023,10,26,3
13091,2023-10-26,1,0,11,0.0010622421314623214,3,0.7307692307692308,2,0,0,2023,10,26,3
15535,2023-10-26,3,1,24,0.0006139592886426631,3,0.07692307692307693,10,0,0,2023,10,26,3
11590,2023-10-26,4,1,18,0.00022516057782524657,3,0.6025641025641024,11,0,0,2023,10,26,3
25072,2023-10-26,1,0,11,0.003268637374193723,3,0.7307692307692308,3,1,0,2023,10,26,3
17972,2023-10-26,4,1,26,0.010509481482465893,3,0.6538461538461537,11,0,0,2023,10,26,3
19365,2023-10-26,3,0,40,0.0006633545831320724,3,0.7307692307692308,10,2,0,2023,10,26,3
2789,2023-10-26,4,1,26,0.009587937002984515,3,0.641025641025641,13,0,0,2023,10,26,3
29823,2023-10-26,0,1,43,0.000391383096846963,0,0.14102564102564102,1,0,0,2023,10,26,3
11316,2023-10-26,4,0,32,0.00014334691799449545,3,0.7307692307692308,13,0,0,2023,10,26,3
9173,2023-10-27,4,1,18,0.0022267297110517463,3,0.7179487179487178,13,0,0,2023,10,27,4
13641,2023-10-27,1,0,11,0.008200683998312707,0,0.7307692307692308,2,0,0,2023,10,27,4
7233,2023-10-27,0,0,27,0.0012539462642021403,3,0.7307692307692308,0,3,1,2023,10,27,4
10223,2023-10-27,3,0,23,0.0021846063814362706,3,0.7307692307692308,10,2,0,2023,10,27,4
23831,2023-10-27,0,0,27,0.0109381651634506,3,0.7307692307692308,1,0,0,2023,10,27,4
16797,2023-10-27,2,0,21,0.046633531990257465,3,0.7307692307692308,4,0,0,2023,10,27,4
12764,2023-10-27,4,1,34,0.009676190001227797,3,0.6025641025641024,13,0,0,2023,10,27,4
8960,2023-10-27,4,1,34,0.006167199319620909,3,0.7435897435897434,11,0,0,2023,10,27,4
3042,2023-10-27,2,1,4,0.0030009479668529674,3,0.44871794871794873,4,2,0,2023,10,27,4
5485,2023-10-27,3,0,40,0.0019935402352058373,3,0.7307692307692308,7,0,0,2023,10,27,4
28279,2023-10-27,4,0,41,9.218364394094018e-05,0,0.7307692307692308,13,0,0,2023,10,27,4
23545,2023-10-27,4,1,26,0.00419771874515039,1,0.5512820512820513,11,2,0,2023,10,27,4
2541,2023-10-27,4,1,18,0.012132162322431795,0,0.641025641025641,12,0,0,2023,10,27,4
10535,2023-10-27,1,0,22,0.05080280626908684,0,0.7307692307692308,2,3,0,2023,10,27,4
20173,2023-10-27,2,1,1,0.004655019905746792,1,0.5512820512820513,5,0,0,2023,10,27,4
1759,2023-10-27,4,0,41,0.0006459775607493052,2,0.7307692307692308,13,2,0,2023,10,27,4
6966,2023-10-27,4,1,10,0.0044173483043391795,2,0.6153846153846152,13,0,0,2023,10,27,4
29652,2023-10-27,3,0,23,0.00029181394806008,3,0.7307692307692308,10,3,0,2023,10,27,4
4407,2023-10-27,4,1,39,0.006543432940202621,3,0.7179487179487178,11,3,0,2023,10,27,4
11666,2023-10-27,3,1,8,0.001506226675341625,2,0.43589743589743585,7,0,0,2023,10,27,4
6294,2023-10-27,3,1,33,0.02849829508107697,1,0.358974358974359,10,0,0,2023,10,27,4
26791,2023-10-27,3,0,40,0.000132766073936289,3,0.7307692307692308,9,1,0,2023,10,27,4
3257,2023-10-27,1,0,6,0.000739518277689024,2,0.7307692307692308,2,3,0,2023,10,27,4
29673,2023-10-27,0,0,2,0.001296442653725647,3,0.7307692307692308,0,2,0,2023,10,27,4
28401,2023-10-27,1,0,22,0.003525962204089624,2,0.7307692307692308,2,0,0,2023,10,27,4
18157,2023-10-27,3,1,24,0.006329242486339613,3,0.3846153846153845,8,0,0,2023,10,27,4
21358,2023-10-27,1,0,36,0.001236498955170034,0,0.7307692307692308,3,3,0,2023,10,27,4
20077,2023-10-27,3,1,8,0.004358156132264962,2,0.3846153846153845,8,0,1,2023,10,27,4
26535,2023-10-27,3,0,23,0.0004361665058066585,3,0.7307692307692308,10,3,1,2023,10,27,4
21324,2023-10-27,1,0,15,0.00033702989024647786,3,0.7307692307692308,2,3,0,2023,10,27,4
9813,2023-10-27,4,1,26,0.007657081645658518,2,0.8205128205128205,11,0,0,2023,10,27,4
17479,2023-10-27,3,0,20,0.0009920798354258649,0,0.7307692307692308,10,3,0,2023,10,27,4
21297,2023-10-27,0,0,2,0.0007476390890203608,3,0.7307692307692308,0,3,0,2023,10,27,4
28922,2023-10-27,4,1,39,0.007296359747919418,3,0.6282051282051282,12,1,0,2023,10,27,4
19500,2023-10-27,3,0,45,0.0010813709134132332,2,0.7307692307692308,8,1,0,2023,10,27,4
16304,2023-10-27,4,1,26,0.00360795428387639,3,0.5897435897435896,11,0,0,2023,10,27,4
21945,2023-10-27,1,0,22,0.007028129674045284,3,0.7307692307692308,3,3,0,2023,10,27,4
18235,2023-10-27,2,0,35,3.574887118694994e-05,3,0.7307692307692308,5,0,1,2023,10,27,4
14626,2023-10-27,3,0,45,0.00023763375475027585,2,0.7307692307692308,7,0,1,2023,10,27,4
4313,2023-10-27,1,0,17,0.013985556385520733,1,0.7307692307692308,3,2,1,2023,10,27,4
15215,2023-10-27,4,0,32,0.00010774402677155754,3,0.7307692307692308,11,0,0,2023,10,27,4
11880,2023-10-27,1,0,6,0.014069835484743687,1,0.7307692307692308,2,0,2,2023,10,27,4
8323,2023-10-27,4,1,18,0.012441304632886637,0,0.641025641025641,13,2,0,2023,10,27,4
11364,2023-10-28,3,1,24,0.002345130275196183,3,0.5897435897435896,10,0,0,2023,10,28,5
26287,2023-10-28,4,1,34,0.006932891264190759,3,0.5641025641025641,12,0,0,2023,10,28,5
3677,2023-10-28,4,1,39,0.010202236911543205,3,0.43589743589743585,13,3,0,2023,10,28,5
23781,2023-10-28,0,0,30,0.015670938323362478,3,0.7307692307692308,1,3,0,2023,10,28,5
8072,2023-10-28,4,1,18,0.0057499074824944735,1,0.7051282051282051,12,2,0,2023,10,28,5
25345,2023-10-28,3,1,8,0.021688870426448403,3,0.2692307692307692,10,0,0,2023,10,28,5
4853,2023-10-28,0,0,27,0.0022618135624026415,2,0.7307692307692308,0,0,0,2023,10,28,5
9131,2023-10-28,2,0,21,0.0018482144776991788,2,0.7307692307692308,5,3,0,2023,10,28,5
17668,2023-10-28,0,0,30,0.0008042901283877022,3,0.7307692307692308,0,0,0,2023,10,28,5
20414,2023-10-28,4,1,18,0.01415272507097586,2,0.49999999999999994,11,0,0,2023,10,28,5
28194,2023-10-28,2,0,21,0.002347374041309702,1,0.7307692307692308,4,2,0,2023,10,28,5
10722,2023-10-28,4,1,34,0.001094617243480993,1,0.32051282051282043,13,1,2,2023,10,28,5
19180,2023-10-28,2,1,38,0.002081441800202424,3,0.5769230769230769,6,1,0,2023,10,28,5
14614,2023-10-28,2,0,0,0.0007777596215948463,2,0.7307692307692308,4,3,0,2023,10,28,5
9134,2023-10-28,2,1,1,0.003372147982008931,3,0.44871794871794873,4,3,0,2023,10,28,5
10248,2023-10-28,0,0,2,0.0480845241725492,1,0.7307692307692308,0,3,0,2023,10,28,5
14420,2023-10-28,4,1,18,0.003642567755343246,3,0.5897435897435896,13,2,0,2023,10,28,5
24429,2023-10-28,1,0,17,0.0028858508752274696,3,0.7307692307692308,2,0,0,2023,10,28,5
10251,2023-10-28,3,0,20,0.00029163012143873155,1,0.7307692307692308,8,3,0,2023,10,28,5
22442,2023-10-28,3,0,19,0.000501224909768027,3,0.7307692307692308,10,0,1,2023,10,28,5
23809,2023-10-28,1,0,36,0.0004954289645302155,1,0.7307692307692308,3,0,1,2023,10,28,5
11422,2023-10-28,3,0,19,0.00016835274516322556,2,0.7307692307692308,10,0,0,2023,10,28,5
1484,2023-10-28,3,0,45,0.0010560623129858115,2,0.7307692307692308,7,3,0,2023,10,28,5
13893,2023-10-28,3,0,23,0.0002575681298359208,0,0.7307692307692308,7,1,0,2023,10,28,5
17622,2023-10-28,0,0,25,0.016286195211685246,2,0.7307692307692308,0,0,0,2023,10,28,5
13379,2023-10-28,4,1,18,0.028953968835407906,3,0.7051282051282051,12,0,0,2023,10,28,5
27255,2023-10-28,2,1,4,0.0031374824865269004,1,0.4615384615384614,5,0,0,2023,10,28,5
17153,2023-10-28,4,0,5,0.00018010142893352837,3,0.7307692307692308,11,3,0,2023,10,28,5
17445,2023-10-28,1,0,6,0.0024704189309758553,2,0.7307692307692308,3,2,0,2023,10,28,5
9340,2023-10-28,0,0,42,0.00048647012007214274,1,0.7307692307692308,0,0,2,2023,10,28,5
17208,2023-10-28,0,0,42,0.009911823289804575,1,0.7307692307692308,0,1,0,2023,10,28,5
3615,2023-10-29,4,1,39,0.0012245988847703856,3,0.6923076923076923,13,3,0,2023,10,29,6
13638,2023-10-29,3,1,33,0.0047564705740698295,1,0.20512820512820512,10,0,0,2023,10,29,6
1884,2023-10-29,1,0,15,0.00032687617274964,3,0.7307692307692308,3,2,0,2023,10,29,6
1834,2023-10-29,4,1,10,0.0067923504055044945,3,0.7948717948717947,13,2,0,2023,10,29,6
5318,2023-10-29,0,0,2,0.003421829829761031,3,0.7307692307692308,0,1,0,2023,10,29,6
22493,2023-10-29,2,0,21,0.002430415014171221,2,0.7307692307692308,5,3,0,2023,10,29,6
28966,2023-10-29,3,1,24,0.0023868913582342963,3,0.5641025641025641,7,0,0,2023,10,29,6
13640,2023-10-29,4,0,32,0.0002523993577768276,2,0.7307692307692308,11,0,2,2023,10,29,6
12504,2023-10-29,3,0,19,0.04219361085814975,3,0.7307692307692308,10,0,0,2023,10,29,6
19363,2023-10-29,4,0,32,0.0003656527765235064,3,0.7307692307692308,13,1,0,2023,10,29,6
23310,2023-10-29,4,1,18,0.004382691579549653,3,0.7307692307692308,11,3,0,2023,10,29,6
26947,2023-10-29,3,0,20,0.0010053748254816289,0,0.7307692307692308,7,2,2,2023,10,29,6
17222,2023-10-29,4,0,41,0.0011967707782974224,3,0.7307692307692308,11,0,0,2023,10,29,6
27910,2023-10-29,4,0,44,0.0011986847378255804,0,0.7307692307692308,11,0,0,2023,10,29,6
