product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,launch_date_year,launch_date_month,launch_date_day,launch_date_weekday
5939,633,1,7,2023-12-12,0.012300488612947075,0.011549097431741921,489,0.2520296505471232,0.7692307692307692,0.0,2023,12,12,1
19641,16575,2,19,2017-07-25,0.235916892381579,0.2254001471172493,222,0.3900458877515002,0.6923076923076923,0.3333333333333333,2017,7,25,1
2025,4113,3,52,2019-02-14,0.5452058820582527,0.5110278932731228,329,0.022943875750088244,0.7948717948717949,0.8,2019,2,14,3
14577,16111,5,9,2019-05-27,0.16606494577832404,0.11746564969573475,18,0.5199435227673844,0.6666666666666667,0.11666666666666667,2019,5,27,0
15127,10662,4,33,2019-02-17,0.067567522435116,0.06459391312215057,481,0.14507589128132722,0.7179487179487178,0.25,2019,2,17,6
6127,11393,0,16,2017-12-14,0.043624486088057204,0.04068145968633344,14,0.01623720437698553,0.6666666666666667,0.016666666666666666,2017,12,14,3
4631,12790,5,56,2023-08-27,0.20637634886229667,0.16215939799936274,219,0.30568302153194493,0.8974358974358974,0.1,2023,8,27,6
18205,6538,3,52,2017-10-08,0.6429384908773323,0.4827373249049048,128,0.08083303918108013,0.9743589743589745,0.43333333333333335,2017,10,8,6
14067,10187,5,48,2016-06-06,0.09519101994195424,0.07976193754204051,240,0.21037769149311683,0.8461538461538463,0.18333333333333332,2016,6,6,0
12075,6210,4,44,2022-07-24,0.15789579151623645,0.12717381470307096,100,0.1599011648429227,0.6666666666666667,0.15,2022,7,24,6
6040,14586,0,16,2018-10-30,0.02973091219996059,0.027071147317863732,423,0.30991881397811505,0.8205128205128205,0.03333333333333333,2018,10,30,1
2294,8407,5,0,2016-11-06,0.09015793920893463,0.0731888647190021,191,0.15354747617366749,0.8205128205128205,0.15,2016,11,6,6
860,3665,5,6,2017-07-09,0.22981507519562885,0.19081579268268695,240,0.08789269325803035,0.6923076923076923,0.11666666666666667,2017,7,9,6
4067,7711,2,8,2024-01-20,0.11938454139516863,0.10111360677211378,366,0.2689728203318037,0.5897435897435899,0.43333333333333335,2024,1,20,5
12879,9102,1,45,2021-01-11,0.012771400612519579,0.010876449045901368,44,0.02047299682315567,0.7435897435897436,0.0,2021,1,11,0
5638,4111,3,53,2019-08-15,0.701044355902598,0.5197447869750097,487,0.09671726085421814,0.5384615384615385,0.9833333333333333,2019,8,15,3
1234,622,1,34,2020-05-24,0.018098383870095085,0.016686400308395518,136,0.12107306741969644,0.8461538461538463,0.0,2020,5,24,6
4773,11370,0,31,2019-11-19,0.0574713027563381,0.04248698956411598,337,0.4754677020825979,0.7435897435897436,0.016666666666666666,2019,11,19,1
11125,4741,2,46,2015-10-04,0.5158891052338027,0.5067992557597977,200,0.6145428873985175,0.7692307692307692,0.3833333333333333,2015,10,4,6
14171,14655,2,42,2023-12-15,0.3348785481215287,0.25566932448007423,261,0.14366396046593718,0.9230769230769231,0.31666666666666665,2023,12,15,4
13656,13488,0,50,2017-09-26,0.0630521109214846,0.05015360771618172,238,0.12177903282739146,0.9487179487179487,0.03333333333333333,2017,9,26,1
12009,13749,3,53,2021-05-28,0.6253510966237947,0.6148202927397244,17,0.0829509354041652,0.9743589743589745,0.21666666666666667,2021,5,28,4
1013,16919,2,8,2019-08-23,0.33464476202245014,0.2510315908724367,350,0.20543593363925167,0.9487179487179487,0.4166666666666667,2019,8,23,4
11529,4199,3,2,2021-05-19,0.6237413123415682,0.5956557141677058,471,0.07730321214260502,0.43589743589743585,0.4,2021,5,19,2
13273,16712,2,13,2022-08-30,0.40940955650777006,0.33363359937691517,241,0.06636074832333216,0.9487179487179487,0.13333333333333333,2022,8,30,1
19034,8698,1,35,2021-12-13,0.018098383870095085,0.012835389959051053,113,0.09777620896576068,0.8974358974358974,0.0,2021,12,13,0
6755,1022,0,0,2024-07-06,0.05027069090471881,0.04858016119959562,416,0.1016590187080833,0.3333333333333333,0.03333333333333333,2024,7,6,5
5223,9094,1,34,2019-04-30,0.011742741776573964,0.01000711984548755,460,0.20437698552770914,0.7435897435897436,0.0,2019,4,30,1
6121,2922,3,53,2024-02-27,0.2611791502877239,0.20647551913901005,229,0.2587363219202259,0.5897435897435899,0.7666666666666666,2024,2,27,1
14087,9254,3,10,2020-06-29,0.40824396581379274,0.30172410402054917,65,0.028591599011648428,0.7179487179487178,0.9,2020,6,29,0
4821,568,2,19,2021-11-01,0.3277747905109562,0.3005951561448987,135,0.09354041651959054,0.7692307692307692,0.11666666666666667,2021,11,1,0
6247,12396,2,3,2018-04-13,0.10921150628383636,0.09343518777117367,365,0.18531591951994353,0.7948717948717949,0.15,2018,4,13,4
17814,17398,3,26,2020-06-07,0.5057828661507786,0.4738670201676507,458,0.2562654429932933,0.7179487179487178,0.31666666666666665,2020,6,7,6
4530,10808,0,16,2024-04-05,0.042792875535620646,0.04012681978923684,307,0.1263678079774091,0.8974358974358974,0.0,2024,4,5,4
11807,16677,2,13,2020-04-18,0.24480744374939464,0.1732639967901691,414,0.13872220261207202,0.7435897435897436,0.48333333333333334,2020,4,18,5
3363,17588,2,46,2020-01-09,0.1764817863929811,0.15859554163929523,109,0.14719378750441228,0.7692307692307692,0.4166666666666667,2020,1,9,3
13313,6856,3,2,2024-09-18,0.46417895991904323,0.3913987546170821,413,0.09283445111189552,0.6410256410256412,0.6333333333333333,2024,9,18,2
3555,11358,0,50,2017-07-25,0.026474605819937946,0.021194324578414674,164,0.18919872926226616,0.7948717948717949,0.03333333333333333,2017,7,25,1
11906,3719,5,0,2015-08-20,0.24453024023191583,0.23997812909341942,323,0.15848923402753265,0.6153846153846154,0.15,2015,8,20,3
18547,17941,2,3,2022-03-20,0.34311783821333985,0.30454450690152973,289,0.11295446523120367,0.7692307692307692,0.6,2022,3,20,6
7233,7931,2,32,2024-12-03,0.3805503324772309,0.36932723360567066,330,0.1108365690081186,0.8717948717948718,0.5166666666666666,2024,12,3,1
5239,10317,1,45,2024-08-10,0.005510672335422935,0.005027161620492567,62,0.06318390398870455,0.8205128205128205,0.0,2024,8,10,5
19538,11426,2,42,2019-07-29,0.15147669319582258,0.12858991656799845,225,0.2117896223085069,0.8974358974358974,0.15,2019,7,29,0
8109,8408,5,55,2020-07-03,0.1341498034526867,0.13264154134820763,466,0.12566184256971408,0.7692307692307692,0.16666666666666666,2020,7,3,4
1933,12771,5,49,2021-08-22,0.06958810229143775,0.06613589070840495,454,0.4874691140134133,0.6153846153846154,0.06666666666666667,2021,8,22,6
14611,3896,1,36,2023-01-20,0.014357806284838303,0.009967783682572898,170,0.11295446523120367,0.8974358974358974,0.0,2023,1,20,4
18501,4239,3,53,2017-11-05,0.46096607095742087,0.34356991412915633,184,0.1044828803388634,0.7948717948717949,0.36666666666666664,2017,11,5,6
9741,5728,4,11,2015-12-25,0.08595312922693617,0.08244466385281979,438,0.25661842569714083,0.8205128205128205,0.36666666666666664,2015,12,25,4
2700,7338,0,16,2022-03-04,0.025165403665098073,0.02240981201247743,210,0.09671726085421814,0.7179487179487178,0.016666666666666666,2022,3,4,4
12255,632,1,20,2017-01-10,0.008342823935688784,0.0065534047415810774,236,0.13236851394281682,0.8974358974358974,0.0,2017,1,10,1
12199,10548,4,37,2021-03-25,0.04496708625705115,0.040311699754935704,384,0.19837627956230144,0.6666666666666667,0.13333333333333333,2021,3,25,3
1764,3421,4,44,2018-05-04,0.10806261459693606,0.09083506740251514,127,0.1839039887045535,0.8461538461538463,0.25,2018,5,4,4
10561,14353,0,31,2021-12-27,0.0807296798132383,0.06353577033974643,458,0.2372043769855277,0.7948717948717949,0.05,2021,12,27,0
19298,6904,0,50,2015-09-22,0.05481616063108887,0.05478740770752776,195,0.5718319802329686,0.8461538461538463,0.016666666666666666,2015,9,22,1
14695,4259,3,40,2016-05-14,0.6297195568751481,0.5932286729158718,41,0.04059301094246382,0.8461538461538463,0.3833333333333333,2016,5,14,5
1123,7388,2,27,2021-10-14,0.38613448044379284,0.3130293172422203,338,0.18355100600070598,0.8461538461538463,0.43333333333333335,2021,10,14,3
10881,2376,0,18,2020-02-26,0.05770842865683206,0.05732065659923137,72,0.21461348393928698,0.4871794871794873,0.1,2020,2,26,2
7719,9082,3,2,2017-06-05,0.41906826220112947,0.4159720555898654,222,0.13413342746205437,0.6923076923076923,0.45,2017,6,5,0
16769,16365,5,49,2018-06-22,0.05969561049899973,0.04511857886310622,125,0.14931168372749734,0.8205128205128205,0.1,2018,6,22,4
19047,13929,3,15,2016-09-24,0.4578199780241066,0.3682179538114775,93,0.028944581715495944,0.8717948717948718,0.7833333333333333,2016,9,24,5
15279,1423,0,51,2021-09-06,0.016348327928421374,0.01586820811977075,238,0.14366396046593718,0.8461538461538463,0.05,2021,9,6,0
1755,14782,2,19,2024-09-18,0.1255030575881958,0.09646800593189335,318,0.05188845746558419,0.6153846153846154,0.6,2024,9,18,2
518,10952,4,24,2015-03-29,0.11895704681399644,0.09574815415055522,111,0.16978468055065302,0.7179487179487178,0.35,2015,3,29,6
1324,5791,5,12,2021-07-06,0.04961275002588346,0.045519807724835666,351,0.009177550300035298,0.8205128205128205,0.13333333333333333,2021,7,6,1
16135,3693,5,47,2019-05-04,0.1952381111419115,0.1439585554187531,339,0.014825273561595482,0.6410256410256412,0.1,2019,5,4,5
6282,16593,2,27,2023-03-05,0.31108580283816323,0.22407845204331697,317,0.2096717260854218,0.6666666666666667,0.45,2023,3,5,6
11580,9350,3,22,2021-01-13,0.9269051062223839,0.8571428571428571,211,0.05188845746558419,0.7179487179487178,0.4,2021,1,13,2
17233,14094,3,52,2015-03-12,0.7122360304456297,0.6947828447126296,53,0.10060007059654077,0.7692307692307692,0.9333333333333333,2015,3,12,3
14914,10000,5,12,2021-01-24,0.08232276508838784,0.0748645852591663,58,0.23367454994705258,0.43589743589743585,0.13333333333333333,2021,1,24,6
12050,8718,3,10,2024-04-13,0.8957313998109673,0.6449360590671823,410,0.0801270737733851,0.8461538461538463,0.35,2024,4,13,5
13774,10208,5,9,2024-06-09,0.10975589391454783,0.07775185961710178,363,0.06706671373102718,0.7179487179487178,0.06666666666666667,2024,6,9,6
18982,5250,2,27,2023-02-17,0.27893353461203196,0.26404005994831226,138,0.2534415813625132,0.8205128205128205,0.16666666666666666,2023,2,17,4
18985,295,2,46,2022-10-02,0.3594227487233609,0.3109326997588693,305,0.01659018708083304,0.7948717948717949,0.3333333333333333,2022,10,2,6
10268,14459,0,31,2024-08-25,0.018455742621543723,0.01674147093647603,330,0.27920931874338156,0.7948717948717949,0.03333333333333333,2024,8,25,6
17355,17096,3,22,2019-10-22,0.4424969691302155,0.3934048989257294,297,0.13342746205435935,0.6923076923076923,0.6166666666666667,2019,10,22,1
16176,9929,5,47,2023-05-25,0.10828304149035296,0.09840334514729425,98,0.22308506883162726,0.7179487179487178,0.13333333333333333,2023,5,25,3
11635,13049,4,11,2016-06-26,0.1362739171528861,0.09641293530381284,283,0.1443699258736322,0.5897435897435899,0.35,2016,6,26,6
9561,10235,5,47,2022-12-26,0.26296260424355167,0.2153576247251385,432,0.262972114366396,0.7692307692307692,0.06666666666666667,2022,12,26,0
16960,17235,3,52,2017-11-12,0.6382861475056693,0.6031767885169873,70,0.08859865866572539,0.8205128205128205,0.2833333333333333,2017,11,12,6
18845,9101,1,45,2015-11-18,0.006672923227984864,0.005672274692292865,343,0.2121426050123544,0.6153846153846154,0.0,2015,11,18,2
15658,17971,2,1,2017-09-25,0.3329548225062538,0.30374204917807085,21,0.04694669961171903,0.5641025641025641,0.1,2017,9,25,0
11490,1817,0,31,2023-06-17,0.05353367688757226,0.04697524575267781,223,0.07589128132721497,0.8717948717948718,0.1,2023,6,17,5
4520,3892,1,35,2016-01-17,0.007010243170941056,0.0058060176462026835,406,0.277444405224144,0.8717948717948718,0.0,2016,1,17,6
19300,172,2,19,2022-03-13,0.15914487724559898,0.12968346189702576,462,0.1775503000352983,0.7179487179487178,0.4,2022,3,13,6
1893,16088,1,43,2024-07-24,0.007441077553528668,0.007351928848748519,167,0.03282739145781857,0.8205128205128205,0.0,2024,7,24,2
4974,620,1,21,2024-09-24,0.008656765268737121,0.008555615433936879,498,0.1295446523120367,0.5641025641025641,0.0,2024,9,24,1
16842,13193,4,4,2024-07-05,0.08711871992091351,0.0800569587639004,341,0.16696081891987294,0.7179487179487178,0.2,2024,7,5,4
9542,5285,2,1,2018-04-07,0.20348742063796887,0.18376675228838127,260,0.045887751500176495,0.9743589743589745,0.48333333333333334,2018,4,7,5
14893,6837,3,23,2015-07-01,0.36487330463330647,0.2577502074982594,441,0.04871161313095659,0.8974358974358974,0.36666666666666664,2015,7,1,2
835,12470,2,13,2019-03-25,0.28739993120009083,0.20965388110251393,94,0.04871161313095659,0.9487179487179487,0.3833333333333333,2019,3,25,0
13676,11495,0,16,2016-11-21,0.03470387650750286,0.0265086401881842,320,0.23120367102012002,0.8974358974358974,0.05,2016,11,21,0
5650,16893,2,3,2015-01-05,0.666019858459216,0.4862146417065601,224,0.14542887398517473,0.7435897435897436,0.3,2015,1,5,0
574,7362,2,19,2019-06-29,0.2782522151232888,0.21636463049575363,219,0.20014119308153902,0.512820512820513,0.5166666666666666,2019,6,29,5
1266,15472,4,44,2022-08-24,0.04811317919036534,0.0341909928054158,8,0.19272855630074126,0.8717948717948718,0.35,2022,8,24,2
2357,631,1,34,2019-04-20,0.011218392954354934,0.008724760934469885,66,0.07730321214260502,0.8974358974358974,0.0,2019,4,20,5
19031,963,5,12,2016-01-08,0.26524368861027525,0.23281501382666125,368,0.10095305330038828,0.9487179487179487,0.16666666666666666,2016,1,8,4
3703,15798,0,28,2016-01-09,0.08429992752630928,0.07692580019589407,345,0.09071655488881045,0.7179487179487178,0.08333333333333333,2016,1,9,5
11552,15952,0,18,2018-05-13,0.06789482297382597,0.05198273929171304,349,0.11507236145428874,0.7179487179487178,0.08333333333333333,2018,5,13,6
19312,9094,1,35,2021-10-19,0.007090398404910844,0.006258383519721185,157,0.25908930462407337,0.6923076923076923,0.0,2021,10,19,1
11231,17464,2,19,2022-04-26,0.338746038160571,0.3251330545710588,433,0.2308506883162725,0.4102564102564103,0.3833333333333333,2022,4,26,1
10826,15097,2,1,2021-01-16,0.39885244423366584,0.3026603046979179,353,0.21884927638545712,0.9487179487179487,0.5333333333333333,2021,1,16,5
9458,7297,0,51,2018-11-17,0.04847387774322938,0.03872251877318375,256,0.2181433109777621,0.6153846153846154,0.016666666666666666,2018,11,17,5
9749,13392,0,57,2021-09-08,0.063309275630471,0.05012607240214145,230,0.2280268266854924,0.6923076923076923,0.0,2021,9,8,2
17640,17391,3,10,2022-12-23,0.3788002765355572,0.28668588893827757,164,0.2530885986586657,0.9487179487179487,0.35,2022,12,23,4
16210,10902,4,41,2021-05-24,0.09342092519178809,0.07795640766425796,238,0.04059301094246382,0.6923076923076923,0.31666666666666665,2021,5,24,0
7342,15478,4,44,2022-12-25,0.08346497717245732,0.07892801088824988,156,0.0709495234733498,0.7435897435897436,0.31666666666666665,2022,12,25,6
8534,12860,4,24,2019-04-22,0.1358130245575598,0.1269299304930001,353,0.25061771973173314,0.4615384615384615,0.2,2019,4,22,0
2546,5777,5,6,2020-05-03,0.228088397863863,0.16768219527257994,412,0.038828097423226265,0.7435897435897436,0.08333333333333333,2020,5,3,6
8290,9348,3,52,2024-01-17,0.5353868658969537,0.5298856497744071,110,0.08577479703494528,0.6923076923076923,0.7833333333333333,2024,1,17,2
9788,18013,2,32,2022-06-18,0.15589859026982256,0.15015400107781085,222,0.12989763501588422,0.7179487179487178,0.1,2022,6,18,5
5275,1094,0,57,2023-06-09,0.034246323713591986,0.026736789933089186,360,0.09248146840804801,0.8717948717948718,0.0,2023,6,9,4
5609,5517,4,37,2017-04-11,0.12889629582625017,0.127791392460831,9,0.19837627956230144,0.4102564102564103,0.4,2017,4,11,1
5652,8724,3,52,2019-02-22,0.5432520982302392,0.49230781334203966,292,0.11824920578891635,0.7948717948717949,0.9166666666666666,2019,2,22,4
4072,6695,3,38,2019-02-03,0.3808809728173563,0.3133872763247436,441,0.2121426050123544,0.7948717948717949,0.6166666666666667,2019,2,3,6
15797,1122,0,16,2015-05-16,0.07584689014391204,0.0670012862925273,483,0.15813625132368514,0.9230769230769231,0.1,2015,5,16,5
8296,1203,0,39,2023-02-15,0.09825361783988323,0.09280974278083069,99,0.06212495587716202,0.9487179487179487,0.08333333333333333,2023,2,15,2
19158,4200,3,23,2016-08-19,0.35226221448872647,0.2722259154508514,138,0.15884221673138016,0.7435897435897436,0.21666666666666667,2016,8,19,4
1062,17627,2,13,2019-04-05,0.40911565398321414,0.38911725716803225,138,0.11366043063889869,0.6153846153846154,0.11666666666666667,2019,4,5,4
13200,13354,0,28,2021-01-11,0.0874627194667005,0.08347133770489222,273,0.03776914931168373,0.6923076923076923,0.03333333333333333,2021,1,11,0
16183,6638,3,15,2018-07-28,0.5791750022543659,0.4279302491159197,409,0.1542534415813625,0.9230769230769231,0.7,2018,7,28,5
13020,11662,2,19,2023-02-11,0.3408935304706782,0.2569162808444687,336,0.13307447935051184,0.9487179487179487,0.13333333333333333,2023,2,11,5
1417,7667,2,1,2016-11-24,0.33041991323195924,0.3056695211608888,274,0.14084009883515708,0.7692307692307692,0.3,2016,11,24,3
16814,11139,2,19,2023-03-20,0.666019858459216,0.5492626436261648,458,0.13130956583127426,0.7179487179487178,0.36666666666666664,2023,3,20,0
16834,15783,0,17,2016-01-03,0.026090528657166046,0.026044473465791307,486,0.16660783621602543,0.8205128205128205,0.1,2016,1,3,6
1865,8816,3,40,2024-07-24,0.42174344313487117,0.36077555178802523,286,0.11366043063889869,0.5384615384615385,0.9166666666666666,2024,7,24,2
12269,11187,2,42,2019-05-29,0.4816694999315341,0.3654054181630798,281,0.2220261207200847,0.7435897435897436,0.6,2019,5,29,2
13832,10090,5,6,2019-02-20,0.1484608525177093,0.13919887970608016,328,0.13907518531591953,0.358974358974359,0.15,2019,2,20,2
633,9230,3,38,2020-11-07,0.6099813305100878,0.496622990413777,350,0.17719731733145075,0.7692307692307692,0.9666666666666667,2020,11,7,5
1087,1944,3,15,2015-07-05,0.5440068933501213,0.49354296885755977,377,0.05188845746558419,0.6666666666666667,0.4166666666666667,2015,7,5,6
7479,11683,2,25,2015-07-11,0.666019858459216,0.6658392960400284,196,0.2679138722202612,0.9230769230769231,0.4666666666666667,2015,7,11,5
11460,12430,2,8,2018-06-20,0.2840935277988371,0.2110503148859841,36,0.26050123543946346,0.7948717948717949,0.3833333333333333,2018,6,20,2
12237,6688,3,2,2021-10-09,0.20466303073619244,0.16054268170357053,335,0.2033180374161666,0.6410256410256412,0.6,2021,10,9,5
4723,3754,5,48,2018-01-01,0.2276108062614597,0.18252372954027823,472,0.011648429226967879,0.6923076923076923,0.16666666666666666,2018,1,1,0
8992,9545,5,12,2018-02-17,0.16443846248902041,0.16177390360279914,32,0.2096717260854218,0.8461538461538463,0.06666666666666667,2018,2,17,5
9068,8945,3,15,2021-06-23,0.564459837218079,0.4823596977409241,296,0.010589481115425344,0.7179487179487178,0.6166666666666667,2021,6,23,2
5615,17393,3,22,2022-12-10,0.5915857043140215,0.4792521408706666,412,0.21602541475467701,0.8461538461538463,0.2833333333333333,2022,12,10,5
14465,5466,4,44,2020-10-25,0.024801365310818616,0.020714423390855916,188,0.0677726791387222,0.8205128205128205,0.13333333333333333,2020,10,25,6
17105,11033,0,16,2020-11-19,0.05570120800617195,0.05290320550391591,322,0.01623720437698553,0.7948717948717949,0.05,2020,11,19,3
14133,16093,1,54,2015-12-18,0.014167437604160057,0.010353278079136491,99,0.04871161313095659,0.6410256410256412,0.0,2015,12,18,4
17319,16090,1,20,2017-04-26,0.010079520671700861,0.009771102867999638,205,0.06530180021178962,0.8974358974358974,0.0,2017,4,26,2
9381,6280,4,37,2020-05-19,0.06192993764590757,0.06031020498074495,274,0.25061771973173314,0.8205128205128205,0.36666666666666664,2020,5,19,1
7430,2074,0,0,2018-09-11,0.033892304763558756,0.029022220998430485,352,0.16554888810448287,0.6410256410256412,0.1,2018,9,11,1
14552,12161,5,9,2016-05-17,0.13733931380440118,0.09812799200689168,251,0.2859159901164843,0.7948717948717949,0.1,2016,5,17,1
5041,17471,2,13,2018-08-03,0.20676710562789935,0.19688929623670928,220,0.10095305330038828,0.6153846153846154,0.35,2018,8,3,4
2726,6134,4,41,2018-03-21,0.10406487230269287,0.09340371884084193,67,0.05435933639251677,0.8717948717948718,0.1,2018,3,21,2
18694,6111,5,12,2018-12-05,0.1060754327547684,0.07841270715406794,1,0.08436286621955524,0.9487179487179487,0.11666666666666667,2018,12,5,2
487,174,2,19,2016-05-03,0.5658759130182119,0.5072122854704015,47,0.10236498411577832,0.8461538461538463,0.1,2016,5,3,1
224,15772,0,31,2022-11-29,0.08228602727281835,0.06807122992380583,52,0.2520296505471232,0.5897435897435899,0.1,2022,11,29,1
6174,7132,0,51,2023-04-22,0.03215560802754668,0.02492339282272371,16,0.07483233321567244,0.8205128205128205,0.08333333333333333,2023,4,22,5
12929,3845,5,0,2021-06-06,0.19025846723153841,0.1350095783556697,0,0.19978821037769148,0.6153846153846154,0.08333333333333333,2021,6,6,6
11776,10312,1,45,2016-02-23,0.00864340606307549,0.008355001003072153,147,0.1817860924814684,0.8717948717948718,0.0,2016,2,23,1
10465,16805,2,46,2018-04-12,0.10067497386605392,0.07916009424944632,223,0.13589834098129192,0.4615384615384615,0.25,2018,4,12,3
4771,4736,2,13,2023-01-14,0.5237576773685036,0.5132464528615092,275,0.08189198729262266,0.9487179487179487,0.4166666666666667,2023,1,14,5
200,10313,1,35,2017-03-03,0.006455836135983354,0.0048776842014168886,141,0.08224496999647017,0.8974358974358974,0.0,2017,3,3,4
2307,8880,3,38,2018-03-14,0.5953530003106015,0.5614253851993753,136,0.06671373102717967,0.9230769230769231,0.8,2018,3,14,2
2256,15299,2,19,2018-08-20,0.2458060443726016,0.19975690251318742,67,0.38969290504765264,0.3333333333333333,0.55,2018,8,20,0
6017,16709,2,25,2016-08-31,0.49037302242008685,0.4375322064833863,102,0.19202259089304624,0.9230769230769231,0.5333333333333333,2016,8,31,2
13976,9095,1,36,2015-08-10,0.0046590229744939374,0.0045708621306826,218,0.23120367102012002,0.8974358974358974,0.0,2015,8,10,0
19075,2385,0,18,2024-07-31,0.07177233241711448,0.0615256924148077,112,0.12036710201200142,0.7435897435897436,0.0,2024,7,31,2
6470,619,1,29,2016-12-18,0.009294667339080019,0.008543814585062485,192,0.3551006000705965,0.6410256410256412,0.0,2016,12,18,6
2834,13865,3,40,2021-07-09,0.43131865379284545,0.32604171993438724,467,0.3339216378397458,0.8461538461538463,0.48333333333333334,2021,7,9,4
581,13201,4,44,2021-11-10,0.16218743633503552,0.15008319598456446,301,0.3483939286974938,0.7179487179487178,0.11666666666666667,2021,11,10,2
17892,7225,0,51,2015-08-07,0.09825361783988323,0.08203556775850741,152,0.01729615248852806,0.5897435897435899,0.06666666666666667,2015,8,7,4
12202,15382,2,27,2015-03-20,0.4200434842144286,0.37073153462172376,383,0.3635721849629368,0.6153846153846154,0.3,2015,3,20,4
8283,3698,5,6,2017-01-22,0.03832088144038955,0.03773124746773451,90,0.03741616660783622,0.23076923076923078,0.16666666666666666,2017,1,22,6
364,17873,2,25,2016-01-27,0.4377377521132593,0.3371227170274448,8,0.19237557359689375,0.8461538461538463,0.3,2016,1,27,2
7310,11804,4,44,2018-06-28,0.07227998223225646,0.07051400564080575,471,0.15778326861983763,0.7948717948717949,0.3333333333333333,2018,6,28,3
9965,16692,2,42,2024-02-13,0.666019858459216,0.5537233645006864,270,0.21602541475467701,0.8205128205128205,0.2,2024,2,13,1
18600,3980,3,15,2018-11-24,0.26596174591458793,0.23478575558868534,33,0.07483233321567244,0.8974358974358974,0.7666666666666666,2018,11,24,5
9891,3590,5,9,2018-01-10,0.26524368861027525,0.25594074400418537,486,0.04447582068478645,0.9230769230769231,0.08333333333333333,2018,1,10,2
15356,16765,2,19,2024-02-22,0.30496060704230527,0.2922755576884497,407,0.16448993999294034,0.8205128205128205,0.5,2024,2,22,3
11507,1318,0,16,2023-12-03,0.09825361783988323,0.08303470629653958,46,0.09601129544652312,0.4871794871794873,0.016666666666666666,2023,12,3,6
14239,9259,3,10,2023-08-23,0.43242078825993,0.3191460905754487,293,0.08542181433109777,0.7435897435897436,0.8,2023,8,23,2
7531,3697,5,12,2022-12-29,0.11792170837522,0.0887345163028727,18,0.07236145428873986,0.8974358974358974,0.11666666666666667,2022,12,29,3
17887,13260,0,57,2018-04-04,0.09825361783988323,0.0883962253018067,242,0.14048711613130957,0.9487179487179487,0.08333333333333333,2018,4,4,2
18857,16336,5,0,2022-05-13,0.2388225196129838,0.21554643830712886,484,0.18849276385457112,0.7435897435897436,0.16666666666666666,2022,5,13,4
16552,5538,4,30,2019-02-09,0.06943447142632898,0.052431171548940086,494,0.04518178609248147,0.358974358974359,0.15,2019,2,9,5
9957,11282,0,39,2015-08-10,0.07480821190372021,0.07232346913487976,86,0.046240734204024005,0.8205128205128205,0.05,2015,8,10,0
18240,6949,0,16,2023-09-26,0.09825361783988323,0.07458529850247227,224,0.41334274620543593,0.15384615384615385,0.08333333333333333,2023,9,26,1
19635,5539,4,14,2015-07-24,0.09630317381328507,0.08559549050228345,299,0.22873279209318745,0.8974358974358974,0.3333333333333333,2015,7,24,4
3294,8009,4,41,2016-07-18,0.049849875926377414,0.03851010349344463,116,0.14295799505824214,0.7179487179487178,0.2,2016,7,18,0
18769,14623,4,11,2020-11-08,0.1165156519793333,0.1055231906348463,2,0.15460642428521001,0.5641025641025641,0.23333333333333334,2020,11,8,6
11572,14371,0,39,2024-05-15,0.01433108787351504,0.01212733902658731,156,0.25908930462407337,0.9230769230769231,0.0,2024,5,15,2
19657,7529,2,1,2024-05-20,0.2823969086798099,0.27516432682057596,19,0.14013413342746206,0.9487179487179487,0.5666666666666667,2024,5,20,0
14009,13963,3,23,2022-10-10,0.7171989753489256,0.5368560178428835,311,0.17896223085068833,0.8974358974358974,0.75,2022,10,10,0
8791,6266,4,11,2023-01-25,0.0631790233752701,0.0505745046593685,218,0.04059301094246382,0.7435897435897436,0.36666666666666664,2023,1,25,2
19206,12088,2,27,2023-07-17,0.10245842782188169,0.07440828576935633,327,0.3420402400282386,0.6923076923076923,0.36666666666666664,2023,7,17,0
102,12205,2,19,2017-11-23,0.5003757276592333,0.3641663290312683,328,0.20720084715848924,0.8717948717948718,0.21666666666666667,2017,11,23,3
6070,12077,5,56,2024-11-13,0.06468861361503445,0.06025513435266443,473,0.2488528062124956,0.4871794871794873,0.1,2024,11,13,2
3761,7511,2,13,2020-04-26,0.4595767135686112,0.3649569859058528,75,0.035651253088598664,0.6410256410256412,0.16666666666666666,2020,4,26,6
3056,12258,2,13,2024-10-04,0.2831617232039383,0.28272867094906357,59,0.08330391810801271,0.7948717948717949,0.4166666666666667,2024,10,4,4
16642,3446,4,11,2022-07-18,0.06880658876023231,0.06605721838257564,21,0.09248146840804801,0.6666666666666667,0.2,2022,7,18,0
12380,1342,0,18,2017-12-07,0.05047775859247408,0.038502236260861696,247,0.15354747617366749,0.5384615384615385,0.03333333333333333,2017,12,7,3
7042,10735,0,16,2019-10-14,0.0428162541455285,0.030060695699377304,77,0.027885633603953408,0.5897435897435899,0.05,2019,10,14,0
15694,13824,3,23,2018-04-20,0.5383926871708207,0.39704349399533473,292,0.07906812566184257,0.8974358974358974,0.7666666666666666,2018,4,20,4
5621,8692,1,29,2022-01-13,0.012918351874797526,0.00966096161183861,356,0.27426756088951637,0.6666666666666667,0.0,2022,1,13,3
2480,15779,0,18,2020-12-10,0.04305338004602246,0.035296338983317535,304,0.04800564772326156,1.0,0.03333333333333333,2020,12,10,3
