employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id,joining_date_year,joining_date_month,joining_date_day,joining_date_weekday
2573,1514,0,0.7857142857142858,5,57,2017-05-02,0.4341085271317829,0.6063829787234042,0.04277580287853967,0.014626120503801202,0.6804123711340206,False,1437,2017,5,2,1
2574,1527,2,0.09523809523809534,4,50,2013-04-25,0.7441860465116279,0.46808510638297873,0.04602822492425235,0.012025875134311293,0.5257731958762887,False,432,2013,4,25,3
2575,1659,1,0.6428571428571428,4,40,2010-10-06,0.9379844961240309,0.3936170212765957,0.028390802200066345,0.008003754590023593,0.7010309278350516,False,1283,2010,10,6,2
2576,1305,1,0.6428571428571428,3,17,2012-09-29,0.7906976744186047,0.2127659574468085,0.010244383535314858,0.0026821772573486988,0.18556701030927836,False,690,2012,9,29,5
2577,1574,0,0.38095238095238093,4,74,2011-03-12,0.9069767441860466,0.5957446808510638,0.18568674532851923,0.1178847509201356,0.3298969072164949,False,440,2011,3,12,5
2578,1660,1,0.4285714285714286,4,67,2011-04-30,0.8992248062015502,0.553191489361702,0.12002251776878073,0.045984511783435586,0.45360824742268047,False,900,2011,4,30,5
2579,699,1,0.2857142857142858,1,33,2012-08-29,0.7906976744186047,0.6170212765957447,0.027054389709443863,0.012143392523528782,0.44329896907216493,False,340,2012,8,29,2
2580,697,1,0.5714285714285714,5,57,2013-02-24,0.751937984496124,0.2978723404255319,0.07267507528365239,0.011178748423823319,0.14432989690721654,False,1093,2013,2,24,6
2581,1810,0,0.5476190476190477,2,20,2014-08-03,0.6434108527131783,0.4148936170212766,0.0819255138194111,0.015680101258863745,0.35051546391752575,False,1408,2014,8,3,6
2582,782,1,0.30952380952380953,2,39,2012-11-16,0.7751937984496124,0.2127659574468085,0.022419196081308046,0.003878606561263263,0.31958762886597936,True,989,2012,11,16,4
2583,227,1,0.2857142857142858,0,2,2015-02-03,0.6046511627906976,0.4468085106382978,0.06824669784709508,0.01468445302474098,0.4742268041237113,False,820,2015,2,3,1
2584,895,0,0.30952380952380953,4,40,2014-03-06,0.6744186046511629,0.5425531914893618,0.061387417032295666,0.016170680423552703,0.5979381443298969,False,1534,2014,3,6,3
2585,1605,1,0.04761904761904767,5,70,2017-02-25,0.441860465116279,0.3723404255319149,0.11691504919766466,0.03704754340179281,0.20618556701030932,False,3,2017,2,25,5
2586,1876,0,0.6428571428571428,2,36,2014-09-21,0.6356589147286822,0.648936170212766,0.05614276830909831,0.017962527614721956,0.3711340206185567,False,104,2014,9,21,6
2587,644,0,0.23809523809523814,5,0,2013-10-03,0.7054263565891472,0.5425531914893618,0.08163324338050501,0.019393831881945635,0.2989690721649485,True,811,2013,10,3,3
2588,2017,1,0.11904761904761907,5,57,2011-10-27,0.8604651162790697,0.6702127659574468,0.11072329160133282,0.028464405708809388,0.752577319587629,False,667,2011,10,27,3
2589,1035,0,0.9285714285714286,3,72,2013-04-29,0.7441860465116279,0.4787234042553191,0.06581202155866903,0.015184993998942024,0.2989690721649485,False,319,2013,4,29,0
2590,1850,0,0.7619047619047619,0,28,2013-05-01,0.7441860465116279,0.28723404255319146,0.10034045960897994,0.013982917893913656,0.5257731958762887,False,1030,2013,5,1,2
2591,1323,1,0.5,5,8,2011-03-10,0.9069767441860466,0.6276595744680851,0.07792917796570151,0.021248113515618467,0.7731958762886598,False,835,2011,3,10,3
2592,386,1,0.4285714285714286,4,41,2015-04-24,0.5891472868217054,0.5851063829787233,0.12495093590506459,0.0885638959518296,0.24742268041237114,False,876,2015,4,24,4
2593,147,0,0.23809523809523814,2,19,2013-09-27,0.7131782945736433,0.38297872340425526,0.05593514983202094,0.011368608793347855,0.7319587628865979,False,1734,2013,9,27,4
2594,832,1,0.6666666666666667,4,12,2016-11-06,0.47286821705426346,0.9255319148936171,0.44321104493002617,0.480191234779607,0.5670103092783505,False,736,2016,11,6,6
2595,1126,1,0.5476190476190477,4,5,2016-07-04,0.4961240310077519,0.6170212765957447,0.019028867663353904,0.010755291611996575,0.23711340206185572,False,1215,2016,7,4,0
2596,835,1,0.5952380952380953,1,52,2015-04-24,0.5891472868217054,0.40425531914893614,0.0708533884831613,0.01388697554668759,0.41237113402061853,False,1471,2015,4,24,4
2597,105,1,0.3571428571428572,5,70,2015-08-06,0.565891472868217,0.36170212765957444,0.1255316171391254,0.03845396978109057,0.3402061855670103,False,393,2015,8,6,3
2598,313,1,0.4285714285714286,2,62,2016-07-07,0.4961240310077519,0.6382978723404256,0.11898093435730406,0.04957252117417239,0.7422680412371133,False,1212,2016,7,7,3
2599,121,0,0.30952380952380953,2,39,2014-09-08,0.6356589147286822,0.6276595744680851,0.021010100861164588,0.01129157790268218,0.7319587628865979,False,708,2014,9,8,0
2600,760,1,0.40476190476190477,1,65,2013-11-24,0.6976744186046511,0.3936170212765957,0.06459959470271268,0.026178250333347714,0.3402061855670103,False,1332,2013,11,24,6
2601,809,1,0.7619047619047619,4,46,2016-08-05,0.48837209302325585,0.3404255319148936,0.03227473135036403,0.007436357621503445,0.4329896907216495,False,598,2016,8,5,4
2602,1276,0,0.40476190476190477,2,39,2016-11-04,0.47286821705426346,0.3191489361702127,0.043806544594085395,0.00836472368763814,0.24742268041237114,True,646,2016,11,4,4
2603,1074,1,0.6666666666666667,2,51,2011-03-06,0.9069767441860466,0.3936170212765957,0.0662081337612016,0.012983700455313295,0.5051546391752577,False,1147,2011,3,6,6
2604,718,1,0.5714285714285714,5,0,2010-04-05,0.9767441860465116,0.3723404255319149,0.055617314674109686,0.011065759129838603,0.6494845360824743,False,189,2010,4,5,0
2605,1580,1,0.6666666666666667,3,44,2016-04-15,0.5116279069767442,0.648936170212766,0.1348258344430532,0.09786827930783004,0.3298969072164949,False,618,2016,4,15,4
2606,1221,0,0.6904761904761905,0,7,2015-05-27,0.5813953488372092,0.3723404255319149,0.07015752507153028,0.012923290337737304,0.6804123711340206,False,891,2015,5,27,2
2607,474,1,0.5,3,72,2017-09-18,0.40310077519379844,0.5212765957446809,0.03487097059155288,0.011507488137722281,0.30927835051546393,False,756,2017,9,18,0
2608,1362,0,0.16666666666666674,1,52,2015-08-31,0.558139534883721,0.4787234042553191,0.023997443441365937,0.009021190952972269,0.5979381443298969,False,1661,2015,8,31,0
2609,1019,1,0.5476190476190477,1,52,2013-03-05,0.751937984496124,0.5,0.04808901448680422,0.013066165060258293,0.3917525773195877,False,41,2013,3,5,1
2610,604,0,0.40476190476190477,4,49,2015-08-01,0.565891472868217,0.702127659574468,0.16647842591411655,0.11783899052243033,0.7938144329896907,False,1092,2015,8,1,5
2611,788,1,0.7857142857142858,0,7,2012-01-16,0.8449612403100775,0.5212765957446809,0.042854426857430794,0.012747067525619698,0.4226804123711341,False,736,2012,1,16,0
2612,1443,1,0.38095238095238093,0,27,2014-02-21,0.682170542635659,0.5425531914893618,0.15607382379633433,0.09964861980993721,0.25773195876288657,False,1148,2014,2,21,4
2613,402,1,0.7380952380952381,1,75,2013-07-07,0.7286821705426356,0.7127659574468085,0.1931954003627979,0.1323908502644141,0.7216494845360825,False,1121,2013,7,7,6
2614,736,1,0.40476190476190477,0,2,2014-06-17,0.6511627906976745,0.425531914893617,0.03935657049923365,0.01013680707490908,0.44329896907216493,False,1496,2014,6,17,1
2615,1578,1,0.09523809523809534,5,1,2012-04-24,0.821705426356589,0.7234042553191489,0.20869460213209326,0.14136585464601215,0.6288659793814433,False,1007,2012,4,24,1
2616,334,0,0.2857142857142858,5,58,2014-03-08,0.6744186046511629,0.7340425531914894,0.188595377196262,0.13200143407439607,0.577319587628866,False,89,2014,3,8,5
2617,2026,1,0.23809523809523814,5,8,2013-10-11,0.7054263565891472,0.6382978723404256,0.05224079857677155,0.017009603290913073,0.5154639175257733,False,1078,2013,10,11,4
2618,61,1,0.4761904761904763,1,53,2011-05-04,0.8992248062015502,0.5106382978723404,0.021509512742527118,0.009238273165602032,0.2989690721649485,False,1571,2011,5,4,2
2619,2028,1,0.2857142857142858,3,45,2011-10-28,0.8604651162790697,0.5,0.08468984271431312,0.01860530405094054,0.3402061855670103,False,363,2011,10,28,4
2620,984,1,0.5,5,0,2013-07-21,0.7209302325581395,0.46808510638297873,0.09481336302338991,0.019121347092350235,0.44329896907216493,True,1098,2013,7,21,6
2621,239,1,0.5476190476190477,0,4,2010-12-21,0.9224806201550386,0.6595744680851064,0.022918369445360104,0.012217546741928934,0.6494845360824743,False,488,2010,12,21,1
2622,2051,1,0.6904761904761905,5,57,2013-07-18,0.7286821705426356,0.38297872340425526,0.054734063390008386,0.011212842317340634,0.3298969072164949,False,219,2013,7,18,3
2623,333,0,0.5476190476190477,4,50,2013-02-03,0.7596899224806202,0.3191489361702127,0.06617762522885196,0.011002845241957437,0.6082474226804124,False,224,2013,2,3,6
2624,2062,1,0.33333333333333337,2,35,2011-11-29,0.8527131782945736,0.6595744680851064,0.19011494929794168,0.12588552229447642,0.35051546391752575,True,710,2011,11,29,1
2625,131,2,0.30952380952380953,5,58,2014-02-03,0.682170542635659,0.30851063829787234,0.1847562025667672,0.0913518175507906,0.4226804123711341,False,620,2014,2,3,0
2626,1060,0,0.261904761904762,4,40,2014-03-25,0.6744186046511629,0.7234042553191489,0.07865236245107848,0.02413687845899863,0.4742268041237113,False,327,2014,3,25,1
2627,1237,0,0.4285714285714286,5,59,2016-06-09,0.5038759689922481,0.5957446808510638,0.10411946282605808,0.04358882977504956,0.5051546391752577,False,1710,2016,6,9,3
2628,1842,0,0.9285714285714286,5,38,2011-05-10,0.8914728682170541,0.3404255319148936,0.037428700128795026,0.008064377794434065,0.18556701030927836,False,1592,2011,5,10,1
2629,86,1,0.23809523809523814,5,8,2015-07-19,0.5736434108527131,0.3723404255319149,0.09061487290735215,0.015536800362673794,0.4226804123711341,False,175,2015,7,19,6
2630,115,0,0.8333333333333333,0,37,2013-06-05,0.7364341085271318,0.13829787234042554,0.026000381714430337,0.0028065134252696477,0.6082474226804124,False,1593,2013,6,5,2
2631,222,1,0.5238095238095237,1,29,2011-10-11,0.8604651162790697,0.6382978723404256,0.02875271969363276,0.012854836192159578,0.6288659793814433,False,101,2011,10,11,1
2632,1992,1,0.33333333333333337,5,38,2019-01-26,0.29457364341085274,0.38297872340425526,0.019768488159762204,0.006677129230239793,0.14432989690721654,False,213,2019,1,26,5
2633,816,1,0.5,4,67,2014-05-19,0.6589147286821706,0.4148936170212766,0.08379746272223798,0.0313100205682067,0.7319587628865979,False,384,2014,5,19,0
2634,1209,0,0.5714285714285714,5,57,2017-01-10,0.4573643410852713,0.43617021276595747,0.09474725036160311,0.01809602651652568,0.6701030927835052,False,1380,2017,1,10,1
2635,1027,1,0.5714285714285714,2,71,2012-01-03,0.8449612403100775,0.8404255319148936,0.15978638910074772,0.07217794455374024,0.7010309278350516,False,1387,2012,1,3,1
2636,1243,0,0.30952380952380953,5,0,2015-09-25,0.558139534883721,0.32978723404255317,0.05854390039031407,0.010370030615250943,0.5154639175257733,False,1769,2015,9,25,4
2637,427,0,0.1428571428571429,4,40,2012-07-17,0.8062015503875968,0.553191489361702,0.0790096396987865,0.019283772531935056,0.7010309278350516,True,286,2012,7,17,1
2638,1371,0,0.7142857142857144,5,8,2011-03-07,0.9069767441860466,0.425531914893617,0.08726754265546005,0.016728435212812486,0.5979381443298969,False,467,2011,3,7,0
2639,528,0,0.2857142857142858,5,59,2015-05-18,0.5813953488372092,0.6702127659574468,0.09932537330235847,0.04532255753211352,0.3917525773195877,False,1437,2015,5,18,0
2640,1187,0,0.45238095238095244,4,74,2013-02-23,0.7596899224806202,0.6063829787234042,0.14307441354122621,0.09864950891475407,0.31958762886597936,False,1607,2013,2,23,5
2641,491,1,0.7380952380952381,5,8,2011-11-01,0.8604651162790697,0.648936170212766,0.10757076494192777,0.027160633912023908,0.5876288659793815,False,313,2011,11,1,1
2642,371,1,0.4761904761904763,4,5,2012-09-05,0.7906976744186047,0.648936170212766,0.009873727634828106,0.009687034039023656,0.5360824742268041,False,437,2012,9,5,2
2643,192,0,0.4285714285714286,4,46,2010-09-13,0.945736434108527,0.6382978723404256,0.029316466198649457,0.012954560830697716,0.577319587628866,False,1669,2010,9,13,0
2644,1193,0,0.5476190476190477,2,24,2015-06-03,0.5813953488372092,0.6276595744680851,0.24167686255891005,0.14775558300824274,0.3298969072164949,False,1376,2015,6,3,2
2645,1694,1,0.7142857142857144,5,59,2012-12-01,0.7751937984496124,0.553191489361702,0.09181361754304362,0.03856903667171149,0.6185567010309279,False,1382,2012,12,1,5
2646,1475,0,0.30952380952380953,2,20,2015-07-24,0.565891472868217,0.20212765957446807,0.05813059325803502,0.007121468551845891,0.041237113402061876,False,107,2015,7,24,4
2647,343,0,0.3571428571428572,5,81,2012-11-03,0.7829457364341084,0.7978723404255319,0.37704803430728917,0.38492016435387544,0.9381443298969073,False,1100,2012,11,3,5
2648,566,1,0.2142857142857143,4,47,2013-11-08,0.6976744186046511,0.5744680851063829,0.013434682663343286,0.009072811238625826,0.5876288659793815,False,1202,2013,11,8,4
2649,1018,1,0.4761904761904763,0,2,2011-09-17,0.8682170542635659,0.3404255319148936,0.05063746353232951,0.009673982470411562,0.6185567010309279,False,1009,2011,9,17,5
2650,1573,0,0.5952380952380953,5,38,2011-07-03,0.8837209302325582,0.3723404255319149,0.045168456753537436,0.009730876655218577,0.5154639175257733,False,1277,2011,7,3,6
2651,1894,0,0.6666666666666667,1,31,2014-07-25,0.6434108527131783,0.5425531914893618,0.20603415836760144,0.12223326722314294,0.28865979381443296,False,373,2014,7,25,4
2652,1140,0,0.1428571428571429,1,33,2016-12-22,0.4573643410852713,0.5957446808510638,0.06927616024252095,0.018868999008613503,0.3608247422680413,False,585,2016,12,22,3
2653,220,1,0.5238095238095237,1,65,2011-09-19,0.8682170542635659,0.5425531914893618,0.09888177447164842,0.03999373524706619,0.4329896907216495,False,1294,2011,9,19,0
2654,1327,1,0.16666666666666674,4,68,2014-12-12,0.6201550387596899,0.7659574468085106,0.060514833976990395,0.0371230826846171,0.8350515463917526,False,1112,2014,12,12,4
2655,966,1,0.6190476190476191,3,61,2011-11-26,0.8527131782945736,0.30851063829787234,0.11242181673604848,0.03325438466115731,0.28865979381443296,False,1113,2011,11,26,5
2656,334,0,0.07142857142857151,3,42,2010-09-19,0.945736434108527,0.5319148936170213,0.03650346979804914,0.011985069005507762,0.6082474226804124,False,1276,2010,9,19,6
2657,1780,1,0.6666666666666667,4,47,2014-01-19,0.682170542635659,0.12765957446808512,0.021586727300947225,0.0022387435547891535,0.31958762886597936,False,1090,2014,1,19,6
2658,235,1,0.6190476190476191,5,70,2012-11-18,0.7751937984496124,0.5638297872340424,0.11271560501238492,0.04453104648542566,0.45360824742268047,False,1577,2012,11,18,6
2659,1032,0,0.40476190476190477,5,70,2011-03-03,0.9069767441860466,0.43617021276595747,0.15264776114859185,0.04834109235769396,0.4226804123711341,False,1551,2011,3,3,3
2660,1470,1,0.8571428571428572,5,38,2018-06-18,0.34108527131782945,0.40425531914893614,0.04795364507141059,0.010826462614713966,0.38144329896907214,False,1001,2018,6,18,0
2661,2072,1,0.19047619047619047,5,0,2013-08-19,0.7209302325581395,0.3191489361702127,0.09492156314878067,0.01439252406149899,0.577319587628866,False,69,2013,8,19,0
2662,1399,1,0.5714285714285714,1,30,2015-07-22,0.565891472868217,0.45744680851063824,0.008730535849086729,0.006431759740332384,0.5979381443298969,False,199,2015,7,22,2
2663,914,0,0.11904761904761907,5,70,2012-02-02,0.8372093023255813,0.6595744680851064,0.1599167279692294,0.0623047791647955,0.3917525773195877,False,1141,2012,2,2,3
2664,404,1,0.33333333333333337,3,42,2015-09-01,0.558139534883721,0.32978723404255317,0.038498103332030464,0.007966730752532137,0.10309278350515466,False,1341,2015,9,1,1
2665,243,1,0.6904761904761905,5,57,2011-07-11,0.8837209302325582,0.5425531914893618,0.11142477101145609,0.02413666537216415,0.5670103092783505,False,502,2011,7,11,0
2666,1156,0,0.45238095238095244,3,72,2011-01-04,0.9224806201550386,0.5851063829787233,0.064343990879445,0.01775652591748532,0.25773195876288657,False,1033,2011,1,4,1
2667,1955,1,0.4761904761904763,1,29,2012-08-25,0.7984496124031009,0.7234042553191489,0.033931450905570024,0.015523056261849626,0.6494845360824743,False,924,2012,8,25,5
2668,883,0,0.5476190476190477,1,30,2011-12-09,0.8527131782945736,0.4787234042553191,0.004552558221750241,0.006154853398921462,0.5670103092783505,False,310,2011,12,9,4
2669,187,0,0.09523809523809534,2,19,2015-07-03,0.5736434108527131,0.425531914893617,0.1134257360958611,0.020327312032107924,0.6907216494845361,False,1408,2015,7,3,4
2670,757,1,0.40476190476190477,0,2,2010-10-04,0.9379844961240309,0.6595744680851064,0.0865616181500051,0.023725514325028806,0.44329896907216493,False,477,2010,10,4,0
2671,756,1,0.5476190476190477,4,67,2016-07-08,0.4961240310077519,0.45744680851063824,0.07310926352229444,0.030321830373290847,0.3711340206185567,False,1385,2016,7,8,4
2672,32,0,0.5476190476190477,4,68,2014-09-20,0.6356589147286822,0.6595744680851064,0.09992992795085923,0.04506184579012332,0.3711340206185567,False,1552,2014,9,20,5
2673,169,0,0.5238095238095237,4,74,2015-07-30,0.565891472868217,0.8404255319148936,0.13994890438808102,0.11479749559043433,0.845360824742268,False,0,2015,7,30,3
2674,1549,2,0.5,4,46,2012-08-18,0.7984496124031009,0.4787234042553191,0.05328817145387535,0.013338862936688171,0.6701030927835052,False,80,2012,8,18,5
2675,1584,1,0.7857142857142858,2,39,2012-10-27,0.7829457364341084,0.1595744680851064,0.04611697504714296,0.004992571260232828,0.5257731958762887,False,1648,2012,10,27,5
2676,13,0,0.8571428571428572,2,51,2016-07-12,0.4961240310077519,0.14893617021276595,0.06831335259367843,0.006669138473946672,0.28865979381443296,False,520,2016,7,12,1
2677,546,0,0.3571428571428572,4,40,2015-03-12,0.5968992248062015,0.36170212765957444,0.034606454894229935,0.00816117248899806,0.5360824742268041,False,1735,2015,3,12,3
2678,947,1,0.2142857142857143,4,46,2012-05-26,0.8139534883720929,0.25531914893617014,0.07409037195386836,0.010148260492262553,0.27835051546391754,False,1481,2012,5,26,5
2679,1807,0,0.5952380952380953,1,75,2010-10-15,0.9379844961240309,0.4787234042553191,0.16870294676861736,0.09991369983203431,0.3917525773195877,False,1510,2010,10,15,4
2680,1211,0,0.7857142857142858,2,63,2011-11-29,0.8527131782945736,0.5744680851063829,0.16576927058327418,0.05920564424407179,0.711340206185567,False,899,2011,11,29,1
2681,1017,1,0.7619047619047619,2,73,2017-07-13,0.4186046511627907,0.28723404255319146,0.0901018655392922,0.01283587146389057,0.11340206185567014,False,1237,2017,7,13,3
2682,1972,0,0.40476190476190477,2,63,2011-11-15,0.8527131782945736,0.6276595744680851,0.11391846949253015,0.04767194642570807,0.2680412371134021,False,1005,2011,11,15,1
2683,1127,1,0.33333333333333337,5,59,2013-01-20,0.7596899224806202,0.351063829787234,0.11654838304128048,0.036012953548668236,0.4329896907216495,False,1761,2013,1,20,6
2684,2051,1,0.5714285714285714,5,8,2012-06-09,0.8139534883720929,0.276595744680851,0.07077721472755061,0.010379512979385448,0.6082474226804124,False,578,2012,6,9,5
2685,735,1,0.5238095238095237,5,70,2015-06-23,0.5736434108527131,0.4893617021276595,0.09601438441522689,0.037115518101992956,0.23711340206185572,False,1010,2015,6,23,1
2686,1385,1,0.6190476190476191,5,8,2015-03-28,0.5968992248062015,0.32978723404255317,0.07514433658209813,0.012360314921032681,0.19587628865979384,False,1199,2015,3,28,5
2687,17,0,0.6904761904761905,2,63,2013-12-27,0.6899224806201549,0.3191489361702127,0.12682164885455532,0.03672807296519387,0.6597938144329897,False,1221,2013,12,27,4
2688,701,1,0.33333333333333337,5,70,2016-03-23,0.5193798449612403,0.6063829787234042,0.12099525641109596,0.04867862190351535,0.577319587628866,False,1020,2016,3,23,2
2689,276,0,0.38095238095238093,4,50,2011-10-21,0.8604651162790697,0.5319148936170213,0.05475366517625152,0.01485465613378444,0.23711340206185572,False,1440,2011,10,21,4
2690,1105,1,0.7619047619047619,2,62,2014-07-22,0.6434108527131783,0.5638297872340424,0.14432292156124066,0.05291755830188971,0.4742268041237113,False,268,2014,7,22,1
2691,30,0,0.16666666666666674,2,19,2011-02-23,0.9147286821705425,0.32978723404255317,0.06953286991877358,0.01168754651286059,0.16494845360824745,False,442,2011,2,23,2
2692,1379,1,0.5714285714285714,5,70,2011-02-24,0.9147286821705425,0.36170212765957444,0.1222287161571583,0.03773176522731837,0.6185567010309279,False,606,2011,2,24,3
2693,1687,1,0.2857142857142858,5,58,2018-09-05,0.3255813953488372,0.5744680851063829,0.19030762791802622,0.11808489272942395,0.5463917525773196,False,1328,2018,9,5,2
2694,1260,0,0.8571428571428572,4,12,2014-12-29,0.6124031007751938,0.7446808510638298,0.5417488557565697,0.5075256942768606,0.6907216494845361,True,736,2014,12,29,0
2695,172,0,0.5,4,68,2010-03-23,0.9844961240310077,0.553191489361702,0.09573601303050427,0.03960016386377571,0.7835051546391752,True,879,2010,3,23,1
2696,49,1,0.5714285714285714,1,32,2013-05-13,0.7364341085271318,0.45744680851063824,0.12666093155407518,0.08033336369820726,0.6391752577319588,False,1373,2013,5,13,0
2697,626,0,0.5476190476190477,4,50,2014-09-25,0.6356589147286822,0.5212765957446809,0.05323702033247321,0.01435917597190237,0.6082474226804124,False,800,2014,9,25,3
2698,1723,1,0.4761904761904763,4,68,2015-01-09,0.6124031007751938,0.7340425531914894,0.10541480697249417,0.049784276215940074,0.6288659793814433,False,200,2015,1,9,4
2699,1721,1,0.5,0,37,2019-03-22,0.28682170542635654,0.6382978723404256,0.018193363208132418,0.010986970272788436,0.8041237113402061,False,1507,2019,3,22,4
2700,2080,1,0.9285714285714286,1,65,2012-04-03,0.821705426356589,0.7234042553191489,0.06220520615636599,0.03627750085367913,0.5979381443298969,False,199,2012,4,3,1
2701,1724,1,0.30952380952380953,2,36,2010-11-30,0.9302325581395348,0.2978723404255319,0.06369541894546468,0.010155079270966014,0.13402061855670105,False,1764,2010,11,30,1
2702,1051,0,0.4285714285714286,2,39,2011-11-06,0.8604651162790697,0.24468085106382984,0.04808357195544688,0.0071412323557442075,0.08247422680412375,False,1644,2011,11,6,6
2703,1843,0,0.6190476190476191,5,0,2018-07-15,0.34108527131782945,0.5,0.08700228972281387,0.018955245904870577,0.5051546391752577,False,106,2018,7,15,6
2704,1021,1,0.38095238095238093,2,71,2015-11-28,0.5426356589147285,0.3723404255319149,0.16041097920332878,0.0466650045893577,0.4639175257731959,True,1019,2015,11,28,5
2705,49,1,0.8809523809523809,4,47,2013-01-19,0.7596899224806202,0.553191489361702,0.01644776342968464,0.009200929697858849,0.6391752577319588,False,1481,2013,1,19,5
2706,15,0,0.5952380952380953,5,59,2011-08-02,0.875968992248062,0.38297872340425526,0.14839978953232527,0.04456418148818779,0.5876288659793815,False,790,2011,8,2,1
2707,350,0,0.16666666666666674,5,38,2016-01-30,0.5271317829457365,0.351063829787234,0.04394043953883242,0.009096623692379322,0.5876288659793815,False,61,2016,1,30,5
2708,1382,1,0.5476190476190477,5,81,2011-03-16,0.9069767441860466,0.6595744680851064,0.4803694615792631,0.42922001162388684,0.6804123711340206,False,1313,2011,3,16,2
2709,1245,0,0.5952380952380953,5,0,2012-08-30,0.7906976744186047,0.2127659574468085,0.10811026941484289,0.01229963844491359,0.20618556701030932,False,850,2012,8,30,3
2710,434,0,0.6428571428571428,5,0,2013-02-07,0.7596899224806202,0.5106382978723404,0.04522405297027125,0.012873800920428582,0.5360824742268041,False,1517,2013,2,7,3
2711,1218,0,0.7142857142857144,1,30,2013-01-29,0.7596899224806202,0.3191489361702127,0.01563561198749841,0.0050426466663363815,0.28865979381443296,False,814,2013,1,29,1
2712,1256,0,0.7380952380952381,1,33,2017-04-23,0.4341085271317829,0.13829787234042554,0.05194959062406668,0.004999603125770774,0.14432989690721654,False,1445,2017,4,23,6
2713,849,1,0.6428571428571428,4,48,2020-07-27,0.17829457364341084,0.7872340425531915,0.19926616463254046,0.14263281569214065,0.3298969072164949,False,338,2020,7,27,0
2714,545,0,0.6428571428571428,5,70,2011-03-29,0.9069767441860466,0.776595744680851,0.11652977869106301,0.05507719336937697,0.8556701030927835,False,1462,2011,3,29,1
2715,1739,1,0.45238095238095244,2,73,2015-09-29,0.558139534883721,0.6170212765957447,0.09296693547278448,0.02354353816838015,0.8247422680412372,False,1359,2015,9,29,1
2716,798,1,0.2857142857142858,0,77,2014-10-03,0.627906976744186,0.9999999999999999,0.44091425333044976,0.5003358781228542,0.6185567010309279,False,171,2014,10,3,4
2717,2063,1,0.3571428571428572,5,8,2018-03-18,0.36434108527131776,0.1702127659574468,0.05270762032016571,0.0058314408558845805,0.3711340206185567,False,308,2018,3,18,6
2718,1839,0,0.2142857142857143,3,61,2010-11-15,0.9302325581395348,0.276595744680851,0.08652250131108633,0.026700526164666043,0.5051546391752577,False,1000,2010,11,15,0
2719,860,0,0.23809523809523814,0,64,2010-11-21,0.9302325581395348,0.276595744680851,0.0997115328280265,0.02932516997670428,0.4639175257731959,False,1366,2010,11,21,6
2720,1576,0,0.5476190476190477,2,73,2012-06-11,0.8139534883720929,0.5744680851063829,0.061150807860298945,0.016950578237761225,0.5979381443298969,True,1511,2012,6,11,0
2721,839,1,0.4761904761904763,2,62,2013-12-14,0.6899224806201549,0.9255319148936171,0.13204530805443035,0.06716390479493323,0.48453608247422686,False,781,2013,12,14,5
2722,2038,1,0.023809523809523836,1,69,2013-11-15,0.6976744186046511,0.6808510638297871,0.10917019697583472,0.0486352054609894,0.7835051546391752,False,1464,2013,11,15,4
2723,1360,0,0.8571428571428572,2,36,2011-07-19,0.8837209302325582,0.5425531914893618,0.06323126425926956,0.016464207538053312,0.4020618556701031,False,35,2011,7,19,1
2724,885,0,0.40476190476190477,5,55,2013-07-30,0.7209302325581395,0.3404255319148936,0.05239518432682805,0.009888188010775803,0.3298969072164949,False,732,2013,7,30,1
2725,1985,0,0.6428571428571428,2,51,2011-02-01,0.9147286821705425,0.425531914893617,0.10314730963532309,0.018913161255060148,0.6701030927835052,False,1320,2011,2,1,1
2726,1013,1,0.2857142857142858,0,28,2017-10-21,0.3953488372093023,0.6276595744680851,0.03906189320383088,0.014449311702888764,0.3917525773195877,True,594,2017,10,21,5
2727,16,0,0.4285714285714286,5,58,2015-09-25,0.558139534883721,0.553191489361702,0.22234648733171683,0.1307122587257727,0.2680412371134021,True,469,2015,9,25,4
2728,247,0,0.6190476190476191,0,60,2012-11-07,0.7751937984496124,0.648936170212766,0.13777241224655423,0.05541062099363457,0.6907216494845361,False,1366,2012,11,7,2
2729,1734,1,0.6428571428571428,2,73,2012-11-02,0.7829457364341084,0.6170212765957447,0.07024265406797997,0.019613151506337467,0.6597938144329897,False,1586,2012,11,2,4
2730,2005,1,0.38095238095238093,1,75,2015-08-06,0.565891472868217,0.7553191489361701,0.10972455457217523,0.09249604058025677,0.6185567010309279,False,1502,2015,8,6,3
2731,403,1,0.30952380952380953,0,4,2015-07-28,0.565891472868217,0.5744680851063829,0.03946041226286015,0.013369547440853752,0.8247422680412372,False,280,2015,7,28,1
2732,1407,1,0.9523809523809523,4,67,2012-12-28,0.7674418604651163,0.40425531914893614,0.10917232194823717,0.03671145219210417,0.5979381443298969,False,1190,2012,12,28,4
2733,1666,1,0.33333333333333337,5,54,2015-03-25,0.5968992248062015,0.5851063829787233,0.18313016501104576,0.1157214401047535,0.6288659793814433,False,1234,2015,3,25,2
2734,767,1,0.5238095238095237,3,17,2013-06-09,0.7364341085271318,0.22340425531914895,0.029915231381523077,0.004826416801044552,0.28865979381443296,False,413,2013,6,9,6
